time,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
2.709804521739130223e+00,4.530384424257489773e-01,6.943793290574214183e-02,4.239767319075985474e-01,2.598986554741910537e-01,8.643593176029085168e-02,-1.459775566088139520e-01,1.557295357239263933e-01,-1.914164322933645593e-02,-2.074056171279441141e-01
2.810167652173912956e+00,4.796630325257210115e-01,7.789358530084926346e-02,4.082785609804497895e-01,2.706665029586274862e-01,8.206523711470192772e-02,-1.668498902662043648e-01,1.072888762814502850e-01,-4.354880748193738771e-02,-2.079681409594288655e-01
2.910530782608695688e+00,5.070559876660022391e-01,8.579076261924103997e-02,3.905803220492167771e-01,2.752103548398958655e-01,7.530684333317691492e-02,-1.858341851420163282e-01,4.527411472304614798e-02,-6.733940793045217754e-02,-1.891560655149974457e-01
3.010893913043478420e+00,5.347552970837023967e-01,9.293990510693225793e-02,3.709911378466375087e-01,2.767714196963138584e-01,6.715867077983354860e-02,-2.045319606271926438e-01,1.555416665119238422e-02,-8.118691114998814740e-02,-1.863012383549195738e-01
3.111257043478260709e+00,5.623880223801689393e-01,9.921103247659696089e-02,3.496614487348057576e-01,2.738834906628788146e-01,5.781007705610161779e-02,-2.205183346242513276e-01,-2.877480027699656773e-02,-9.314768962698685706e-02,-1.592853264720241468e-01
3.211620173913043441e+00,5.894987566337454021e-01,1.045172057556466444e-01,3.269687856333937104e-01,2.663693718401176636e-01,4.792941624313760973e-02,-2.316928111043706218e-01,-7.486931495868301423e-02,-9.844910945045302897e-02,-1.113404537274832462e-01
3.311983304347826174e+00,6.157521993325113518e-01,1.088130547546783261e-01,3.032612187653488944e-01,2.567996960244182114e-01,3.767670186859640308e-02,-2.407429681572248181e-01,-9.535051143027049869e-02,-1.021561835519226580e-01,-9.017412085143275413e-02
3.412346434782608462e+00,6.409230800742942158e-01,1.120894733281259381e-01,2.788667401383878586e-01,2.447964704709902906e-01,2.761457709517953218e-02,-2.453813390715721410e-01,-1.195979589459675307e-01,-1.002571833882302393e-01,-4.621588519861299926e-02
3.512709565217391194e+00,6.648020598407302639e-01,1.143774985246338444e-01,2.542266994076690656e-01,2.310551627530841867e-01,1.798035774983711838e-02,-2.456364405448223653e-01,-1.369158938982618645e-01,-9.599361143485718451e-02,-2.541784738529843241e-03
3.613072695652173927e+00,6.872552919634016266e-01,1.157134952212998946e-01,2.297322059214778334e-01,2.163846894197586634e-01,8.642899035366344296e-03,-2.424809264619410265e-01,-1.461739313009831065e-01,-9.303674241745962803e-02,3.144096910101697173e-02
3.713435826086956659e+00,7.081554673087978591e-01,1.161726412977364675e-01,2.058322540709704995e-01,2.001064115424104617e-01,5.067971617830832609e-04,-2.337886308340597075e-01,-1.621938037088833939e-01,-8.106664108958035186e-02,8.660845462098944181e-02
3.813798956521738948e+00,7.273693209659704006e-01,1.158609833179127385e-01,1.830011329477589377e-01,1.827802834806786236e-01,-6.717404154084101985e-03,-2.211816560492804729e-01,-1.726343925968970294e-01,-7.198062958549876489e-02,1.256136066119561134e-01
3.914162086956521680e+00,7.448036453540765045e-01,1.148623285311665687e-01,1.615952484055178107e-01,1.646445987958894130e-01,-1.318342561118741180e-02,-2.053870340565140118e-01,-1.807006677275180551e-01,-6.442626320135581841e-02,1.573747443343252173e-01
4.014525217391303968e+00,7.603306344373478298e-01,1.132966376460446817e-01,1.419442876719562985e-01,1.447715984870554806e-01,-1.801709351050926472e-02,-1.862101719778469222e-01,-1.980109650101805618e-01,-4.816178887986000134e-02,1.910747701430902945e-01
4.114888347826086701e+00,7.738153484302235929e-01,1.112881556603355637e-01,1.243328321604994513e-01,1.239468827810902424e-01,-2.200720579159886128e-02,-1.647445149706838752e-01,-2.074936843415563781e-01,-3.975675393746739422e-02,2.138799070353006315e-01
4.215251478260869433e+00,7.851296353383800941e-01,1.089448207015300818e-01,1.089535551347787790e-01,1.015201160887514997e-01,-2.468992190168726661e-02,-1.417281300952118184e-01,-2.234562293462136473e-01,-2.673009598710825163e-02,2.293310778147600593e-01
4.315614608695652166e+00,7.941069569740865086e-01,1.063916782406114092e-01,9.591095980435672408e-02,7.737668788330016867e-02,-2.618817346776187646e-02,-1.181799710953408689e-01,-2.405607328195095984e-01,-1.492830643667691914e-02,2.346295785898476205e-01
4.415977739130434898e+00,8.005696276055906946e-01,1.037390760841014337e-01,8.516852239968734917e-02,5.140906448427219610e-02,-2.667191858035679666e-02,-9.589141862979277953e-02,-2.587366823507173952e-01,-4.819948426272597196e-03,2.220790878980355432e-01
4.516340869565217631e+00,8.043429031591821099e-01,1.010633144729054383e-01,7.664206413488201808e-02,2.378339986484211827e-02,-2.664968666659683905e-02,-7.402074389180081371e-02,-2.752571038762249844e-01,2.215147501243577778e-04,2.179154301310264608e-01
4.616704000000000363e+00,8.052615551385363668e-01,9.840424037846563776e-02,7.020224206230075981e-02,-5.476836979157226337e-03,-2.633937580924345170e-02,-5.430969069475184013e-02,-2.915436845905584606e-01,3.091881012569966652e-03,1.963973534071607463e-01
4.717067130434782207e+00,8.031716657107412782e-01,9.577771289616250627e-02,6.560765089729667099e-02,-3.616972025239735544e-02,-2.600110960456883738e-02,-3.724965276334651215e-02,-3.058183133614469917e-01,3.370423014997763443e-03,1.699831188754238886e-01
4.817430260869564940e+00,7.979855943895234338e-01,9.317611642771338187e-02,6.254066802343821729e-02,-6.717642486585952144e-02,-2.584255962294064804e-02,-2.386806766988432138e-02,-3.089451721876168566e-01,1.579763215249808082e-03,1.333316830143887743e-01
4.917793391304347672e+00,7.896588569698352877e-01,9.058314863594173205e-02,6.069270312558689567e-02,-9.875577321556666677e-02,-2.582916047065680551e-02,-1.295750542345711076e-02,-3.146508903508928867e-01,1.335067193081502937e-04,1.087108602448092071e-01
5.018156521739130405e+00,7.781703501886848562e-01,8.798649849719160365e-02,5.981701079678599514e-02,-1.301830159868259673e-01,-2.591594009568060769e-02,-4.492973153831536851e-03,-3.131353379982618201e-01,-8.646564196220728714e-04,8.433906189410808607e-02
5.118519652173913137e+00,7.635821656326103879e-01,8.538002425183990884e-02,5.967378080280573427e-02,-1.605250257587244600e-01,-2.602493169777995302e-02,1.638737871217690358e-03,-3.023222735326612232e-01,-1.085972524244553736e-03,6.109525478615575322e-02
5.218882782608695869e+00,7.460590194301356393e-01,8.276457487731626872e-02,6.003627274271963049e-02,-1.886698653643964496e-01,-2.609479320903119667e-02,5.584869809083689920e-03,-2.804300691274363433e-01,-6.960874072838919065e-04,3.931854178691897295e-02
5.319245913043478602e+00,7.258910057538507932e-01,8.014396088018979625e-02,6.069226461200102202e-02,-2.132309838601161023e-01,-2.612785042063094434e-02,7.487497831095982909e-03,-2.447225229954322345e-01,-3.293760513102942690e-04,1.895743998587855195e-02
5.419609043478260446e+00,7.035974479812031612e-01,7.751281402285657707e-02,6.144077104331455846e-02,-2.310269358773372472e-01,-2.630468822049856006e-02,7.428466389448704944e-03,-1.773156331426430365e-01,-1.761979714079651635e-03,-5.881785611065348980e-04
5.519972173913043179e+00,6.797589899934559643e-01,7.485918623321612120e-02,6.212024951073238238e-02,-2.440171940631452874e-01,-2.657584227201768498e-02,6.111933645389876907e-03,-1.294325727937441772e-01,-2.701729712340181569e-03,-1.311769310458415876e-02
5.620335304347825911e+00,6.548001614599388009e-01,7.217600987755984354e-02,6.261860725402577932e-02,-2.533532730674269429e-01,-2.689352130866182536e-02,3.819158402745027013e-03,-9.302299523576909590e-02,-3.165296212542650749e-03,-2.284479601933827111e-02
5.720698434782608643e+00,6.292782409285633261e-01,6.943884683865715612e-02,6.285598769138370234e-02,-2.552382868174051800e-01,-2.765166928164833685e-02,9.112727093487402001e-04,-1.878193457908497455e-02,-7.554048680049555570e-03,-2.897364481158618346e-02
5.821061565217391376e+00,6.039483040376408818e-01,6.659722849048659021e-02,6.279606315089947266e-02,-2.495274928307720241e-01,-2.897506876170294343e-02,-2.105427180709577937e-03,5.690131387784987116e-02,-1.318611201465631245e-02,-3.005784970028024805e-02
5.921424695652174108e+00,5.795916225946495803e-01,6.358647611701030711e-02,6.245475580591319797e-02,-2.358436058481126474e-01,-3.102211068922524143e-02,-4.696021588528666649e-03,1.363437641231345088e-01,-2.039635390660214653e-02,-2.581221208023690844e-02
6.021787826086956841e+00,5.570049427221051008e-01,6.032780295852944313e-02,6.189900349851929634e-02,-2.142555446008003739e-01,-3.391554409224653566e-02,-6.378808480767193118e-03,2.150995206485761813e-01,-2.882964481564758222e-02,-1.676698290446435036e-02
6.122150956521738685e+00,5.370039405339426253e-01,5.672283354007738587e-02,6.124485618012015520e-02,-1.843171603659779501e-01,-3.792297674374146138e-02,-6.656801619581656330e-03,2.983006220025868904e-01,-3.992933096182181563e-02,-2.769873135783731434e-03
6.222514086956521417e+00,5.202519437529966595e-01,5.268135685467222051e-02,6.061193899089666742e-02,-1.495105452540985980e-01,-4.261410231900002177e-02,-5.955742179752441211e-03,3.468067901139969544e-01,-4.674152305668587137e-02,6.985228906194524377e-03
6.322877217391304150e+00,5.072506305918638159e-01,4.815741537554762280e-02,6.012367665076590734e-02,-1.095748998652358863e-01,-4.753735986689330839e-02,-3.774172341956165758e-03,3.979115160702710319e-01,-4.905444386365055698e-02,2.173676556665288945e-02
6.423240347826086882e+00,4.985438920766709914e-01,4.303919595276652771e-02,5.989800710690784680e-02,-6.392982198778737746e-02,-5.445665727084414431e-02,-7.228883392010644615e-04,4.547992642289026000e-01,-6.894262239505462297e-02,3.040243951674931680e-02
6.523603478260869615e+00,4.944846242279533066e-01,3.717983978764698855e-02,5.997748016653337705e-02,-1.696179291367182207e-02,-6.230646360305153175e-02,2.306598597764039204e-03,4.679809096293189308e-01,-7.821404432286317709e-02,3.018525751280453501e-02
6.623966608695652347e+00,4.952962587306442011e-01,3.047912315687708110e-02,6.037680645469339913e-02,3.313575040532828336e-02,-7.122298295250659161e-02,5.651030591961377081e-03,4.991628210675851385e-01,-8.884257905097066310e-02,3.332331285113308145e-02
