time,x,y,z
0.130746,0.303774,-0.000002,0.451788
0.132700,0.303935,-0.000002,0.451862
0.134706,0.304094,-0.000002,0.451936
0.136679,0.304251,-0.000002,0.452010
0.138712,0.304405,-0.000002,0.452085
0.140693,0.304557,-0.000002,0.452159
0.142688,0.304706,-0.000002,0.452234
0.144712,0.304852,-0.000002,0.452309
0.146719,0.304996,-0.000002,0.452383
0.148717,0.305137,-0.000002,0.452458
0.150716,0.305274,-0.000002,0.452533
0.152670,0.305409,-0.000002,0.452608
0.154702,0.305541,-0.000002,0.452682
0.156719,0.305670,-0.000002,0.452757
0.158698,0.305796,-0.000002,0.452832
0.160682,0.305918,-0.000002,0.452906
0.162662,0.306037,-0.000002,0.452981
0.164713,0.306153,-0.000002,0.453055
0.166673,0.306265,-0.000002,0.453129
0.168699,0.306374,-0.000002,0.453204
0.170699,0.306480,-0.000002,0.453278
0.172669,0.306582,-0.000002,0.453351
0.174701,0.306681,-0.000002,0.453425
0.176703,0.306777,-0.000002,0.453498
0.178703,0.306869,-0.000002,0.453572
0.180668,0.306957,-0.000002,0.453645
0.182686,0.307043,-0.000002,0.453718
0.184731,0.307124,-0.000002,0.453790
0.186694,0.307202,-0.000002,0.453863
0.188723,0.307277,-0.000002,0.453935
0.190728,0.307348,-0.000002,0.454007
0.192665,0.307416,-0.000002,0.454079
0.194698,0.307481,-0.000002,0.454150
0.196696,0.307542,-0.000002,0.454222
0.198722,0.307599,-0.000002,0.454293
0.200696,0.307653,-0.000002,0.454364
0.202697,0.307704,-0.000002,0.454434
0.204669,0.307752,-0.000002,0.454505
0.206695,0.307796,-0.000002,0.454575
0.208699,0.307837,-0.000002,0.454645
0.210664,0.307875,-0.000002,0.454715
0.212682,0.307910,-0.000002,0.454784
0.214664,0.307941,-0.000002,0.454854
0.216663,0.307970,-0.000002,0.454923
0.218746,0.307995,-0.000002,0.454991
0.220663,0.308019,-0.000002,0.455060
0.222686,0.308042,-0.000002,0.455129
0.224665,0.308066,-0.000002,0.455198
0.226663,0.308089,-0.000002,0.455268
0.228721,0.308113,-0.000002,0.455337
0.230687,0.308136,-0.000002,0.455407
0.232684,0.308160,-0.000002,0.455476
0.234665,0.308184,-0.000002,0.455546
0.236745,0.308207,-0.000002,0.455616
0.238643,0.308231,-0.000002,0.455686
0.240661,0.308255,-0.000002,0.455757
0.242694,0.308279,-0.000002,0.455827
0.244779,0.308302,-0.000002,0.455898
0.246671,0.308326,-0.000002,0.455968
0.248814,0.308350,-0.000002,0.456039
0.250755,0.308362,-0.000002,0.456074
0.252732,0.308386,-0.000002,0.456145
0.254674,0.308410,-0.000002,0.456216
0.256631,0.308434,-0.000002,0.456287
0.258719,0.308458,-0.000002,0.456358
0.260704,0.308482,-0.000002,0.456429
0.262702,0.308494,-0.000002,0.456465
0.264677,0.308530,-0.000002,0.456572
0.266690,0.308554,-0.000002,0.456643
0.268702,0.308578,-0.000002,0.456714
0.270670,0.308602,-0.000002,0.456786
0.272701,0.308626,-0.000002,0.456857
0.274699,0.308650,-0.000002,0.456929
0.276698,0.308674,-0.000002,0.457000
0.278738,0.308698,-0.000002,0.457072
0.280731,0.308722,-0.000002,0.457144
0.282699,0.308746,-0.000002,0.457215
0.284741,0.308770,-0.000002,0.457287
0.286702,0.308794,-0.000002,0.457359
0.288696,0.308818,-0.000002,0.457430
0.290669,0.308842,-0.000002,0.457502
0.292701,0.308866,-0.000002,0.457574
0.294695,0.308890,-0.000002,0.457645
0.296666,0.308914,-0.000002,0.457717
0.298700,0.308938,-0.000002,0.457789
0.300699,0.308961,-0.000002,0.457860
0.302706,0.308985,-0.000002,0.457932
0.304666,0.309009,-0.000002,0.458004
0.306686,0.309033,-0.000002,0.458075
0.308688,0.309057,-0.000002,0.458147
0.310706,0.309081,-0.000002,0.458218
0.312704,0.309104,-0.000002,0.458290
0.314699,0.309128,-0.000002,0.458361
0.316740,0.309152,-0.000002,0.458432
0.318709,0.309175,-0.000002,0.458504
0.320733,0.309199,-0.000002,0.458575
0.322713,0.309223,-0.000002,0.458646
0.324688,0.309246,-0.000002,0.458717
0.326687,0.309270,-0.000002,0.458788
0.328653,0.309293,-0.000002,0.458859
0.330689,0.309317,-0.000002,0.458930
0.332744,0.309340,-0.000002,0.459000
0.334686,0.309363,-0.000002,0.459071
0.336699,0.309387,-0.000002,0.459142
0.338724,0.309410,-0.000002,0.459212
0.340759,0.309433,-0.000002,0.459283
0.342728,0.309456,-0.000002,0.459353
0.344672,0.309479,-0.000002,0.459423
0.346702,0.309503,-0.000002,0.459493
0.348703,0.309526,-0.000002,0.459563
0.350710,0.309549,-0.000002,0.459633
0.352727,0.309572,-0.000002,0.459702
0.354686,0.309594,-0.000002,0.459772
0.356720,0.309617,-0.000002,0.459841
0.358665,0.309640,-0.000002,0.459910
0.360706,0.309663,-0.000002,0.459979
0.362723,0.309685,-0.000002,0.460048
0.364687,0.309708,-0.000002,0.460117
0.366699,0.309730,-0.000002,0.460186
0.368677,0.309753,-0.000002,0.460254
0.370667,0.309775,-0.000002,0.460323
0.372669,0.309798,-0.000002,0.460391
0.374689,0.309820,-0.000002,0.460459
0.376716,0.309842,-0.000002,0.460527
0.378696,0.309864,-0.000002,0.460594
0.380712,0.309886,-0.000002,0.460662
0.382669,0.309908,-0.000002,0.460729
0.384700,0.309930,-0.000002,0.460796
0.386673,0.309952,-0.000002,0.460863
0.388665,0.309974,-0.000002,0.460930
0.390700,0.309995,-0.000002,0.460996
0.392698,0.310017,-0.000002,0.461062
0.394741,0.310039,-0.000002,0.461129
0.396687,0.310060,-0.000002,0.461194
0.398684,0.310081,-0.000002,0.461260
0.400708,0.310103,-0.000002,0.461326
0.402664,0.310124,-0.000002,0.461391
0.404698,0.310145,-0.000002,0.461456
0.406696,0.310166,-0.000002,0.461521
0.408726,0.310187,-0.000002,0.461585
0.410698,0.310208,-0.000002,0.461650
0.412696,0.310229,-0.000002,0.461714
0.414698,0.310250,-0.000002,0.461778
0.416698,0.310270,-0.000002,0.461842
0.418697,0.310291,-0.000002,0.461905
0.420665,0.310311,-0.000002,0.461968
0.422684,0.310332,-0.000002,0.462031
0.424723,0.310352,-0.000002,0.462094
0.426696,0.310372,-0.000002,0.462156
0.428757,0.310392,-0.000002,0.462219
0.430682,0.310412,-0.000002,0.462281
0.432733,0.310432,-0.000002,0.462342
0.434686,0.310452,-0.000002,0.462404
0.436693,0.310472,-0.000002,0.462465
0.438696,0.310491,-0.000002,0.462526
0.440667,0.310511,-0.000002,0.462587
0.442688,0.310530,-0.000002,0.462647
0.444686,0.310549,-0.000002,0.462707
0.446690,0.310569,-0.000002,0.462767
0.448688,0.310588,-0.000002,0.462826
0.450725,0.310607,-0.000002,0.462886
0.452685,0.310625,-0.000002,0.462945
0.454684,0.310644,-0.000002,0.463003
0.456684,0.310663,-0.000002,0.463062
0.458694,0.310681,-0.000002,0.463120
0.460684,0.310700,-0.000002,0.463178
0.462682,0.310718,-0.000002,0.463235
0.464754,0.310736,-0.000002,0.463293
0.466665,0.310754,-0.000002,0.463350
0.468704,0.310772,-0.000002,0.463406
0.470702,0.310789,-0.000002,0.463462
0.472618,0.310807,-0.000002,0.463518
0.474686,0.310825,-0.000002,0.463574
0.476768,0.310842,-0.000002,0.463630
0.478656,0.310850,-0.000002,0.463657
0.480801,0.310876,-0.000002,0.463739
0.482712,0.310885,-0.000002,0.463767
0.484666,0.310901,-0.000002,0.463821
0.486717,0.310918,-0.000002,0.463875
0.488678,0.310935,-0.000002,0.463929
0.490698,0.310951,-0.000002,0.463982
0.492696,0.310968,-0.000002,0.464035
0.494672,0.310984,-0.000002,0.464088
0.496709,0.311000,-0.000002,0.464140
0.498703,0.311016,-0.000002,0.464192
0.500729,0.311031,-0.000002,0.464244
0.502702,0.311047,-0.000002,0.464295
0.504708,0.311062,-0.000002,0.464346
0.506705,0.311078,-0.000002,0.464397
0.508714,0.311093,-0.000002,0.464447
0.510698,0.311108,-0.000002,0.464497
0.512726,0.311123,-0.000002,0.464547
0.514698,0.311137,-0.000002,0.464596
0.516700,0.311152,-0.000002,0.464645
0.518718,0.311166,-0.000002,0.464694
0.520726,0.311181,-0.000002,0.464742
0.522693,0.311195,-0.000002,0.464790
0.524726,0.311209,-0.000002,0.464838
0.526666,0.311222,-0.000002,0.464885
0.528707,0.311236,-0.000002,0.464932
0.530684,0.311249,-0.000002,0.464979
0.532665,0.311263,-0.000002,0.465025
0.534677,0.311276,-0.000002,0.465071
0.536664,0.311289,-0.000002,0.465116
0.538662,0.311301,-0.000002,0.465161
0.540801,0.311314,-0.000002,0.465206
0.542678,0.311326,-0.000002,0.465251
0.544662,0.311339,-0.000002,0.465295
0.546829,0.311351,-0.000002,0.465338
0.548779,0.311363,-0.000002,0.465382
0.550737,0.311375,-0.000002,0.465425
0.552704,0.311380,-0.000002,0.465446
0.554696,0.311392,-0.000002,0.465488
0.556715,0.311403,-0.000002,0.465531
0.558699,0.311414,-0.000002,0.465572
0.560667,0.311425,-0.000002,0.465614
0.562694,0.311431,-0.000002,0.465634
0.564701,0.311447,-0.000002,0.465695
0.566689,0.311457,-0.000002,0.465735
0.568689,0.311468,-0.000002,0.465775
0.570705,0.311478,-0.000002,0.465815
0.572686,0.311488,-0.000002,0.465854
0.574683,0.311497,-0.000002,0.465893
0.576666,0.311507,-0.000002,0.465931
0.578676,0.311516,-0.000002,0.465969
0.580773,0.311526,-0.000002,0.466007
0.582711,0.311535,-0.000002,0.466044
0.584709,0.311544,-0.000002,0.466081
0.586668,0.311552,-0.000002,0.466117
0.588685,0.311561,-0.000002,0.466153
0.590688,0.311569,-0.000002,0.466189
0.592689,0.311577,-0.000002,0.466224
0.594687,0.311585,-0.000002,0.466259
0.596700,0.311593,-0.000002,0.466294
0.598701,0.311601,-0.000002,0.466328
0.600662,0.311608,-0.000002,0.466362
0.602731,0.311615,-0.000002,0.466396
0.604699,0.311622,-0.000002,0.466429
0.606709,0.311629,-0.000002,0.466462
0.608698,0.311636,-0.000002,0.466494
0.610700,0.311642,-0.000002,0.466526
0.612697,0.311649,-0.000002,0.466558
0.614701,0.311655,-0.000002,0.466589
0.616687,0.311661,-0.000002,0.466620
0.618726,0.311667,-0.000002,0.466650
0.620723,0.311672,-0.000002,0.466680
0.622668,0.311678,-0.000002,0.466710
0.624707,0.311683,-0.000002,0.466739
0.626687,0.311688,-0.000002,0.466768
0.628748,0.311693,-0.000002,0.466797
0.630690,0.311697,-0.000002,0.466825
0.632727,0.311702,-0.000002,0.466853
0.634725,0.311706,-0.000002,0.466880
0.636666,0.311710,-0.000002,0.466908
0.638699,0.311714,-0.000002,0.466934
0.640689,0.311717,-0.000002,0.466961
0.642704,0.311721,-0.000002,0.466987
0.644686,0.311724,-0.000002,0.467012
0.646695,0.311727,-0.000002,0.467037
0.648704,0.311730,-0.000002,0.467062
0.650667,0.311733,-0.000002,0.467087
0.652693,0.311735,-0.000002,0.467111
0.654699,0.311738,-0.000002,0.467135
0.656666,0.311740,-0.000002,0.467158
0.658696,0.311742,-0.000002,0.467181
0.660704,0.311744,-0.000002,0.467204
0.662669,0.311745,-0.000002,0.467226
0.664685,0.311747,-0.000002,0.467248
0.666699,0.311748,-0.000002,0.467269
0.668762,0.311749,-0.000002,0.467290
0.670664,0.311750,-0.000002,0.467311
0.672705,0.311750,-0.000002,0.467332
0.674664,0.311751,-0.000002,0.467352
0.676684,0.311751,-0.000002,0.467371
0.678684,0.311751,-0.000002,0.467391
0.680759,0.311751,-0.000002,0.467410
0.682670,0.311750,-0.000002,0.467428
0.684667,0.311750,-0.000002,0.467446
0.686665,0.311749,-0.000002,0.467464
0.688666,0.311748,-0.000002,0.467482
0.690633,0.311747,-0.000002,0.467499
0.692667,0.311746,-0.000002,0.467516
0.694694,0.311744,-0.000002,0.467532
0.696665,0.311743,-0.000002,0.467548
0.698874,0.311741,-0.000002,0.467564
0.700655,0.311740,-0.000002,0.467571
0.702893,0.311736,-0.000002,0.467594
0.704695,0.311735,-0.000002,0.467601
0.706700,0.311733,-0.000002,0.467616
0.708747,0.311730,-0.000002,0.467630
0.710683,0.311727,-0.000002,0.467644
0.712673,0.311724,-0.000002,0.467657
0.714713,0.311721,-0.000002,0.467670
0.716701,0.311717,-0.000002,0.467683
0.718678,0.311713,-0.000002,0.467695
0.720704,0.311709,-0.000002,0.467707
0.722709,0.311705,-0.000002,0.467719
0.724732,0.311701,-0.000002,0.467730
0.726667,0.311697,-0.000002,0.467741
0.728749,0.311692,-0.000002,0.467752
0.730690,0.311688,-0.000002,0.467763
0.732665,0.311683,-0.000002,0.467773
0.734819,0.311678,-0.000002,0.467784
0.736693,0.311674,-0.000002,0.467794
0.738667,0.311669,-0.000002,0.467805
0.740670,0.311665,-0.000002,0.467815
0.742674,0.311660,-0.000002,0.467826
0.744662,0.311656,-0.000002,0.467836
0.746713,0.311651,-0.000002,0.467847
0.748674,0.311647,-0.000002,0.467857
0.750663,0.311642,-0.000002,0.467868
0.752684,0.311638,-0.000002,0.467878
0.754681,0.311633,-0.000002,0.467889
0.756674,0.311629,-0.000002,0.467899
0.758669,0.311624,-0.000002,0.467909
0.760666,0.311620,-0.000002,0.467920
0.762669,0.311615,-0.000002,0.467930
0.764663,0.311611,-0.000002,0.467940
0.766678,0.311606,-0.000002,0.467950
0.768666,0.311602,-0.000002,0.467961
0.770745,0.311597,-0.000002,0.467971
0.772786,0.311593,-0.000002,0.467981
0.774656,0.311591,-0.000002,0.467986
0.776812,0.311584,-0.000002,0.468001
0.778769,0.311580,-0.000002,0.468012
0.780728,0.311575,-0.000002,0.468022
0.782743,0.311573,-0.000002,0.468027
0.784712,0.311569,-0.000002,0.468037
0.786619,0.311564,-0.000002,0.468047
0.788709,0.311560,-0.000002,0.468057
0.790705,0.311556,-0.000002,0.468067
0.792740,0.311551,-0.000002,0.468077
0.794692,0.311547,-0.000002,0.468087
0.796668,0.311543,-0.000002,0.468097
0.798704,0.311538,-0.000002,0.468107
0.800697,0.311534,-0.000002,0.468117
0.802690,0.311530,-0.000002,0.468127
0.804701,0.311525,-0.000002,0.468137
0.806703,0.311521,-0.000002,0.468147
0.808685,0.311517,-0.000002,0.468157
0.810718,0.311513,-0.000002,0.468167
0.812705,0.311508,-0.000002,0.468177
0.814699,0.311504,-0.000002,0.468186
0.816696,0.311500,-0.000002,0.468196
0.818695,0.311495,-0.000002,0.468206
0.820700,0.311491,-0.000002,0.468216
0.822729,0.311487,-0.000002,0.468226
0.824666,0.311483,-0.000002,0.468236
0.826685,0.311478,-0.000002,0.468245
0.828684,0.311474,-0.000002,0.468255
0.830665,0.311470,-0.000002,0.468265
0.832664,0.311466,-0.000002,0.468275
0.834698,0.311461,-0.000002,0.468284
0.836666,0.311457,-0.000002,0.468294
0.838664,0.311453,-0.000002,0.468304
0.840669,0.311449,-0.000002,0.468314
0.842662,0.311445,-0.000002,0.468323
0.844731,0.311440,-0.000002,0.468333
0.846662,0.311436,-0.000002,0.468343
0.848666,0.311432,-0.000002,0.468352
0.850665,0.311428,-0.000002,0.468362
0.852738,0.311424,-0.000002,0.468372
0.854653,0.311419,-0.000002,0.468381
0.856725,0.311415,-0.000002,0.468391
0.858665,0.311411,-0.000002,0.468401
0.860654,0.311407,-0.000002,0.468410
0.862674,0.311403,-0.000002,0.468420
0.864705,0.311398,-0.000002,0.468429
0.866685,0.311394,-0.000002,0.468439
0.868733,0.311392,-0.000002,0.468444
0.870656,0.311388,-0.000002,0.468454
0.872645,0.311384,-0.000002,0.468463
0.874714,0.311380,-0.000002,0.468473
0.876688,0.311375,-0.000002,0.468482
0.878705,0.311371,-0.000002,0.468492
0.880698,0.311367,-0.000002,0.468502
0.882686,0.311363,-0.000002,0.468511
0.884700,0.311359,-0.000002,0.468521
0.886715,0.311355,-0.000002,0.468530
0.888677,0.311350,-0.000002,0.468540
0.890704,0.311346,-0.000002,0.468549
0.892698,0.311342,-0.000002,0.468559
0.894694,0.311338,-0.000002,0.468569
0.896692,0.311334,-0.000002,0.468578
0.898703,0.311329,-0.000002,0.468588
0.900784,0.311325,-0.000002,0.468597
0.902664,0.311321,-0.000002,0.468607
0.904753,0.311317,-0.000002,0.468617
0.906664,0.311313,-0.000002,0.468626
0.908674,0.311309,-0.000002,0.468636
0.910718,0.311304,-0.000002,0.468645
0.912685,0.311300,-0.000002,0.468655
0.914691,0.311296,-0.000002,0.468665
0.916716,0.311292,-0.000002,0.468674
0.918710,0.311288,-0.000002,0.468684
0.920700,0.311283,-0.000002,0.468693
0.922663,0.311279,-0.000002,0.468703
0.924697,0.311275,-0.000002,0.468713
0.926695,0.311271,-0.000002,0.468722
0.928687,0.311267,-0.000002,0.468732
0.930694,0.311262,-0.000002,0.468741
0.932662,0.311258,-0.000002,0.468751
0.934662,0.311254,-0.000002,0.468761
0.936661,0.311250,-0.000002,0.468770
0.938661,0.311246,-0.000002,0.468780
0.940669,0.311241,-0.000002,0.468790
0.942696,0.311237,-0.000002,0.468800
0.944661,0.311233,-0.000002,0.468809
0.946661,0.311229,-0.000002,0.468819
0.948661,0.311224,-0.000002,0.468829
0.950684,0.311220,-0.000002,0.468838
0.952661,0.311216,-0.000002,0.468848
0.954660,0.311212,-0.000002,0.468858
0.956665,0.311207,-0.000002,0.468868
0.958663,0.311203,-0.000002,0.468877
0.960693,0.311199,-0.000002,0.468887
0.962738,0.311195,-0.000002,0.468897
0.964677,0.311190,-0.000002,0.468907
0.966639,0.311186,-0.000002,0.468917
0.968668,0.311182,-0.000002,0.468927
0.970730,0.311177,-0.000002,0.468936
0.972645,0.311173,-0.000002,0.468946
0.974648,0.311169,-0.000002,0.468956
0.976762,0.311164,-0.000002,0.468966
0.978827,0.311160,-0.000002,0.468976
0.980831,0.311156,-0.000002,0.468986
0.982756,0.311151,-0.000002,0.468996
0.984654,0.311147,-0.000002,0.469006
0.986673,0.311145,-0.000002,0.469011
0.988789,0.311138,-0.000002,0.469026
0.990710,0.311134,-0.000002,0.469036
0.992735,0.311129,-0.000002,0.469046
0.994753,0.311125,-0.000002,0.469056
0.996639,0.311123,-0.000002,0.469061
0.998726,0.311118,-0.000002,0.469071
1.000672,0.311113,-0.000002,0.469081
1.002700,0.311108,-0.000002,0.469091
1.004728,0.311103,-0.000002,0.469101
1.006672,0.311098,-0.000002,0.469111
1.008697,0.311093,-0.000002,0.469121
1.010692,0.311088,-0.000002,0.469131
1.012705,0.311082,-0.000002,0.469140
1.014728,0.311076,-0.000002,0.469150
1.016690,0.311070,-0.000002,0.469160
1.018708,0.311064,-0.000002,0.469170
1.020674,0.311058,-0.000002,0.469179
1.022728,0.311051,-0.000002,0.469189
1.024803,0.311044,-0.000002,0.469198
1.026709,0.311037,-0.000002,0.469208
1.028649,0.311029,-0.000002,0.469217
1.030678,0.311022,-0.000002,0.469227
1.032703,0.311014,-0.000002,0.469236
1.034669,0.311005,-0.000002,0.469245
1.036669,0.310997,-0.000002,0.469254
1.038665,0.310988,-0.000002,0.469263
1.040666,0.310978,-0.000002,0.469272
1.042705,0.310969,-0.000002,0.469281
1.044665,0.310959,-0.000002,0.469289
1.046719,0.310949,-0.000002,0.469298
1.048691,0.310938,-0.000002,0.469306
1.050687,0.310927,-0.000002,0.469315
1.052711,0.310916,-0.000002,0.469323
1.054681,0.310904,-0.000002,0.469331
1.056698,0.310892,-0.000002,0.469340
1.058699,0.310880,-0.000002,0.469348
1.060709,0.310867,-0.000002,0.469355
1.062668,0.310854,-0.000002,0.469363
1.064687,0.310840,-0.000002,0.469371
1.066669,0.310833,-0.000002,0.469375
1.068714,0.310819,-0.000002,0.469382
1.070620,0.310798,-0.000002,0.469393
1.072691,0.310783,-0.000002,0.469401
1.074688,0.310767,-0.000002,0.469408
1.076722,0.310751,-0.000002,0.469415
1.078789,0.310735,-0.000002,0.469422
1.080746,0.310719,-0.000002,0.469429
1.082729,0.310702,-0.000002,0.469435
1.084638,0.310684,-0.000002,0.469442
1.086817,0.310666,-0.000002,0.469449
1.088754,0.310648,-0.000002,0.469455
1.090870,0.310630,-0.000002,0.469461
1.092817,0.310611,-0.000002,0.469468
1.094852,0.310592,-0.000002,0.469474
1.096696,0.310572,-0.000002,0.469480
1.098630,0.310562,-0.000002,0.469483
1.100798,0.310532,-0.000002,0.469491
1.102722,0.310511,-0.000002,0.469497
1.104664,0.310501,-0.000002,0.469500
1.106684,0.310479,-0.000002,0.469505
1.108656,0.310458,-0.000002,0.469511
1.110657,0.310436,-0.000002,0.469516
1.112675,0.310413,-0.000002,0.469522
1.114727,0.310379,-0.000002,0.469529
1.116717,0.310368,-0.000002,0.469532
1.118708,0.310344,-0.000002,0.469537
1.120673,0.310320,-0.000002,0.469542
1.122723,0.310296,-0.000002,0.469547
1.124704,0.310272,-0.000002,0.469552
1.126705,0.310247,-0.000002,0.469556
1.128676,0.310222,-0.000002,0.469561
1.130666,0.310197,-0.000002,0.469565
1.132703,0.310171,-0.000002,0.469570
1.134693,0.310145,-0.000002,0.469574
1.136700,0.310119,-0.000002,0.469579
1.138699,0.310093,-0.000002,0.469583
1.140664,0.310066,-0.000002,0.469587
1.142678,0.310039,-0.000002,0.469591
1.144720,0.310012,-0.000002,0.469595
1.146693,0.309984,-0.000002,0.469599
1.148729,0.309956,-0.000002,0.469603
1.150698,0.309928,-0.000002,0.469607
1.152716,0.309900,-0.000002,0.469611
1.154704,0.309872,-0.000002,0.469615
1.156698,0.309843,-0.000002,0.469619
1.158697,0.309814,-0.000002,0.469622
1.160706,0.309785,-0.000002,0.469626
1.162686,0.309756,-0.000002,0.469630
1.164686,0.309726,-0.000002,0.469634
1.166688,0.309696,-0.000002,0.469637
1.168692,0.309666,-0.000002,0.469641
1.170683,0.309636,-0.000002,0.469644
1.172723,0.309606,-0.000002,0.469648
1.174669,0.309576,-0.000002,0.469651
1.176689,0.309545,-0.000002,0.469655
1.178723,0.309515,-0.000002,0.469658
1.180701,0.309484,-0.000002,0.469662
1.182688,0.309453,-0.000002,0.469665
1.184749,0.309422,-0.000002,0.469669
1.186779,0.309391,-0.000002,0.469672
1.188668,0.309360,-0.000002,0.469676
1.190686,0.309328,-0.000002,0.469679
1.192681,0.309297,-0.000002,0.469683
1.194680,0.309265,-0.000002,0.469686
1.196685,0.309234,-0.000002,0.469690
1.198683,0.309202,-0.000002,0.469693
1.200702,0.309170,-0.000002,0.469697
1.202666,0.309139,-0.000002,0.469700
1.204664,0.309107,-0.000002,0.469704
1.206664,0.309075,-0.000002,0.469707
1.208664,0.309043,-0.000002,0.469711
1.210662,0.309011,-0.000002,0.469715
1.212664,0.308979,-0.000002,0.469718
1.214629,0.308947,-0.000002,0.469722
1.216662,0.308915,-0.000002,0.469726
1.218663,0.308883,-0.000002,0.469729
1.220693,0.308851,-0.000002,0.469733
1.222693,0.308819,-0.000002,0.469737
1.224739,0.308787,-0.000002,0.469741
1.226657,0.308755,-0.000002,0.469745
1.228726,0.308723,-0.000002,0.469749
1.230633,0.308692,-0.000002,0.469753
1.232659,0.308660,-0.000002,0.469757
1.234624,0.308628,-0.000002,0.469761
1.236742,0.308597,-0.000002,0.469765
1.238679,0.308581,-0.000002,0.469767
1.240679,0.308549,-0.000002,0.469771
1.242689,0.308518,-0.000002,0.469776
1.244689,0.308487,-0.000002,0.469780
1.246687,0.308456,-0.000002,0.469785
1.248688,0.308425,-0.000002,0.469789
1.250700,0.308394,-0.000002,0.469794
1.252723,0.308363,-0.000002,0.469798
1.254713,0.308332,-0.000002,0.469803
1.256708,0.308301,-0.000002,0.469808
1.258767,0.308271,-0.000002,0.469813
1.260740,0.308241,-0.000002,0.469818
1.262664,0.308210,-0.000002,0.469823
1.264723,0.308180,-0.000002,0.469828
1.266681,0.308151,-0.000002,0.469833
1.268689,0.308121,-0.000002,0.469839
1.270727,0.308091,-0.000002,0.469844
1.272691,0.308062,-0.000002,0.469849
1.274684,0.308032,-0.000002,0.469855
1.276702,0.308003,-0.000002,0.469861
1.278711,0.307974,-0.000002,0.469866
1.280700,0.307946,-0.000002,0.469872
1.282696,0.307917,-0.000002,0.469878
1.284663,0.307889,-0.000002,0.469884
1.286687,0.307861,-0.000002,0.469890
1.288686,0.307833,-0.000002,0.469896
1.290670,0.307805,-0.000002,0.469903
1.292700,0.307777,-0.000002,0.469909
1.294696,0.307750,-0.000002,0.469916
1.296702,0.307722,-0.000002,0.469922
1.298702,0.307695,-0.000002,0.469929
1.300667,0.307668,-0.000002,0.469936
1.302699,0.307642,-0.000002,0.469942
1.304694,0.307615,-0.000002,0.469949
1.306697,0.307589,-0.000002,0.469956
1.308703,0.307563,-0.000002,0.469963
1.310695,0.307537,-0.000002,0.469971
1.312681,0.307511,-0.000002,0.469978
1.314699,0.307486,-0.000002,0.469985
1.316703,0.307460,-0.000002,0.469993
1.318667,0.307435,-0.000002,0.470001
1.320715,0.307410,-0.000002,0.470008
1.322709,0.307386,-0.000002,0.470016
1.324709,0.307362,-0.000002,0.470024
1.326669,0.307337,-0.000002,0.470032
1.328698,0.307314,-0.000002,0.470040
1.330674,0.307290,-0.000002,0.470048
1.332666,0.307267,-0.000002,0.470057
1.334663,0.307244,-0.000002,0.470065
1.336662,0.307221,-0.000002,0.470074
1.338676,0.307199,-0.000002,0.470083
