time,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
1.176848315151520019e+01,6.495477823321155197e-01,2.129145297416155588e-02,2.716022013324989604e-01,2.153492730818056585e-03,3.998915661785079232e-04,-6.563691192356808992e-06,-2.535392219673143419e-03,1.684778393226265300e-04,-3.411468708699327054e-03
1.190858414141409938e+01,6.498242935134271869e-01,2.134918361409733623e-02,2.715674164855632622e-01,1.753697976463777916e-03,4.229834591499004315e-04,-4.402571658639659502e-04,-3.105267815911706784e-03,1.520315492099445667e-04,-2.719834915051278206e-03
1.204868513131309982e+01,6.500391719770883814e-01,2.140997377683715591e-02,2.714788404030036295e-01,1.283390540996647575e-03,4.424911072588883919e-04,-7.686668191133952648e-04,-3.538548871920680922e-03,1.201090968271355816e-04,-1.942596297911842540e-03
1.218878612121210026e+01,6.501839020838684480e-01,2.147317049839427699e-02,2.713520345210426732e-01,7.621895769396948338e-04,4.566382658726110782e-04,-9.845764944870904079e-04,-3.832485536100215060e-03,7.802179743089790237e-05,-1.141750565130807355e-03
1.232888711111110069e+01,6.502527390055282686e-01,2.153792472298617783e-02,2.712029601199857920e-01,2.095205062342451563e-04,4.643529693664229219e-04,-1.088587587898509840e-03,-3.991622260724137818e-03,3.041751046768346379e-05,-3.666761934914386620e-04
1.246898810101009936e+01,6.502426101445235584e-01,2.160328311973581938e-02,2.710470101237300034e-01,-3.562708831208966716e-04,4.651613125261817600e-04,-1.087319889848178652e-03,-4.025915488125268206e-03,-1.884910305165253029e-05,3.457750431310463576e-04
1.260908909090909980e+01,6.501529111987334186e-01,2.166826384368144079e-02,2.708982909341766110e-01,-9.185489840378053845e-04,4.590714133739337392e-04,-9.917007362484587737e-04,-3.949016013951907843e-03,-6.674545802754587565e-05,9.703151497617551035e-04
1.274919008080810023e+01,6.499852309006547424e-01,2.173191583863185242e-02,2.707691336140660709e-01,-1.462792988484147919e-03,4.464591030443404375e-04,-8.154356638569615779e-04,-3.776783684514519856e-03,-1.110224663894230349e-04,1.491751028622472809e-03
1.288929107070710067e+01,6.497430337073255568e-01,2.179336256825329526e-02,2.706698042467660104e-01,-1.976811249707482749e-03,4.279626984895627318e-04,-5.737091446627690062e-04,-3.526062364415558006e-03,-1.501349492049078803e-04,1.903285273500446252e-03
1.302939206060609934e+01,6.494313244747997871e-01,2.185183183402831381e-02,2.706083791759033574e-01,-2.450802643884533120e-03,4.043909930402561138e-04,-2.821313621017970327e-04,-3.213715300234602171e-03,-1.831409323960603557e-04,2.204782640347310082e-03
1.316949305050509977e+01,6.490563139544149873e-01,2.190667372511564612e-02,2.705907504805419861e-01,-2.877300639340277504e-03,3.766462466501386392e-04,4.407531618676460364e-05,-2.855903030459596564e-03,-2.095940295988876984e-04,2.401131801182468817e-03
1.330959404040400074e+01,6.486250991391826481e-01,2.195736885802316088e-02,2.706207291667591108e-01,-3.251032327130362349e-03,3.456623309928113911e-04,3.906705223454200356e-04,-2.467575667350575472e-03,-2.294384617075463759e-04,2.500779756189045692e-03
1.344969503030299940e+01,6.481453682599658261e-01,2.200352899460141648e-02,2.707002171343518837e-01,-3.568720226633230030e-03,3.123571354378811568e-04,7.447987549096445276e-04,-2.062146684106069914e-03,-2.429126364297849250e-04,2.514477290503747998e-03
1.358979602020199984e+01,6.476251366663349218e-01,2.204489194577688091e-02,2.708294232524358636e-01,-3.828849910650722419e-03,2.775977293472387778e-04,1.095232037301630337e-03,-1.651314559618025611e-03,-2.504645093654242352e-04,2.454246284268180381e-03
1.372989701010100028e+01,6.470725169346521755e-01,2.208131242795193655e-02,2.710071033195419754e-01,-4.031421835507430045e-03,2.421764840445596225e-04,1.432483422673424276e-03,-1.033380666492073963e-03,-1.898756733012705526e-04,1.789802901110143377e-03
1.386999800000000072e+01,6.464955242866249341e-01,2.211275027606668039e-02,2.712308079434967434e-01,-4.118405219286757485e-03,2.243941897727483445e-04,1.596738353640860409e-03,-6.208620213321887479e-04,-1.269248296149225424e-04,1.172403785910868532e-03
