time,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0,0.126897,0.337455,0.128841,0.096598,0.0833199,0.333634,-5.29625e-19
0,0.126897,0.337455,0.128841,0.096598,0.0833199,0.333634,-5.29625e-19
0,0.128334,0.340735,0.130296,0.0937059,0.0842407,0.334129,8.91823e-19
0,0.128334,0.340735,0.130296,0.0937059,0.0842407,0.334129,8.91823e-19
0,0.129667,0.343574,0.131647,0.0906896,0.0850925,0.334187,-5.95036e-18
0,0.129667,0.343574,0.131647,0.0906896,0.0850925,0.334187,-5.95036e-18
0,0.131028,0.346457,0.133027,0.0876239,0.0859615,0.334243,-1.82938e-19
0,0.131028,0.346457,0.133027,0.0876239,0.0859615,0.334243,-1.82938e-19
0,0.132381,0.349251,0.134397,0.0844937,0.0868236,0.334179,-2.39261e-18
0,0.132381,0.349251,0.134397,0.0844937,0.0868236,0.334179,-2.39261e-18
0,0.133759,0.353218,0.135794,0.0832931,0.0877139,0.336424,-7.25188e-18
0,0.133759,0.353218,0.135794,0.0832931,0.0877139,0.336424,-7.25188e-18
0,0.135117,0.355945,0.13717,0.0800793,0.0885775,0.336245,1.14565e-17
0,0.135117,0.355945,0.13717,0.0800793,0.0885775,0.336245,1.14565e-17
0,0.136591,0.359021,0.138663,0.0768081,0.0895148,0.336296,-5.69436e-19
0,0.136591,0.359021,0.138663,0.0768081,0.0895148,0.336296,-5.69436e-19
0,0.137937,0.361569,0.140026,0.073411,0.0903673,0.33584,1.14979e-17
0,0.137937,0.361569,0.140026,0.073411,0.0903673,0.33584,1.14979e-17
0,0.139292,0.364089,0.141399,0.0699572,0.0912241,0.33532,1.00614e-17
0,0.139292,0.364089,0.141399,0.0699572,0.0912241,0.33532,1.00614e-17
0,0.140684,0.366686,0.142808,0.0664751,0.0921032,0.334836,-2.14918e-18
0,0.140684,0.366686,0.142808,0.0664751,0.0921032,0.334836,-2.14918e-18
0,0.142082,0.369251,0.144223,0.0629501,0.0929848,0.334294,9.46863e-18
0,0.142082,0.369251,0.144223,0.0629501,0.0929848,0.334294,9.46863e-18
0,0.143465,0.371705,0.145623,0.0593699,0.0938554,0.333622,1.1551e-17
0,0.143465,0.371705,0.145623,0.0593699,0.0938554,0.333622,1.1551e-17
0,0.144816,0.375343,0.146992,0.0579279,0.0947211,0.335423,-1.06542e-17
0,0.144816,0.375343,0.146992,0.0579279,0.0947211,0.335423,-1.06542e-17
0,0.146231,0.376438,0.148422,0.0520765,0.0955905,0.332039,8.92766e-18
0,0.146231,0.376438,0.148422,0.0520765,0.0955905,0.332039,8.92766e-18
0,0.147648,0.378831,0.149856,0.0483176,0.0964778,0.331184,-3.2771e-18
0,0.147648,0.378831,0.149856,0.0483176,0.0964778,0.331184,-3.2771e-18
0,0.14902,0.381022,0.151244,0.0445667,0.0973342,0.330173,-1.15736e-17
0,0.14902,0.381022,0.151244,0.0445667,0.0973342,0.330173,-1.15736e-17
0,0.150406,0.383209,0.152646,0.040788,0.0981979,0.329137,-1.33474e-17
0,0.150406,0.383209,0.152646,0.040788,0.0981979,0.329137,-1.33474e-17
0,0.151807,0.3854,0.154063,0.0369868,0.0990695,0.328083,2.10355e-18
0,0.151807,0.3854,0.154063,0.0369868,0.0990695,0.328083,2.10355e-18
0,0.1532,0.387509,0.155471,0.0331519,0.0999341,0.326939,1.27375e-17
0,0.1532,0.387509,0.155471,0.0331519,0.0999341,0.326939,1.27375e-17
0,0.154615,0.389648,0.156902,0.0293006,0.100811,0.325804,-1.28517e-17
0,0.154615,0.389648,0.156902,0.0293006,0.100811,0.325804,-1.28517e-17
0,0.155996,0.391612,0.158297,0.0254056,0.101664,0.324496,-8.64989e-19
0,0.155996,0.391612,0.158297,0.0254056,0.101664,0.324496,-8.64989e-19
0,0.157397,0.393599,0.159713,0.021497,0.102529,0.323195,-1.74353e-18
0,0.157397,0.393599,0.159713,0.021497,0.102529,0.323195,-1.74353e-18
0,0.15879,0.395508,0.161121,0.0175647,0.103386,0.321813,8.79227e-18
0,0.15879,0.395508,0.161121,0.0175647,0.103386,0.321813,8.79227e-18
0,0.160211,0.397476,0.162557,0.0136296,0.10426,0.320471,-7.09398e-18
0,0.160211,0.397476,0.162557,0.0136296,0.10426,0.320471,-7.09398e-18
0,0.161625,0.399368,0.163985,0.00967481,0.105127,0.319053,-1.3416e-17
0,0.161625,0.399368,0.163985,0.00967481,0.105127,0.319053,-1.3416e-17
0,0.163045,0.401237,0.16542,0.00570787,0.105996,0.317606,-9.01989e-19
0,0.163045,0.401237,0.16542,0.00570787,0.105996,0.317606,-9.01989e-19
0,0.164426,0.402915,0.166814,0.00170685,0.106838,0.315981,1.00028e-17
0,0.164426,0.402915,0.166814,0.00170685,0.106838,0.315981,1.00028e-17
0,0.165844,0.404684,0.168245,-0.00228479,0.107702,0.314433,7.79293e-18
0,0.165844,0.404684,0.168245,-0.00228479,0.107702,0.314433,7.79293e-18
0,0.167255,0.406387,0.16967,-0.0062851,0.108559,0.312822,-1.34047e-17
0,0.167255,0.406387,0.16967,-0.0062851,0.108559,0.312822,-1.34047e-17
0,0.168655,0.408006,0.171083,-0.0102971,0.109408,0.311135,1.16481e-17
0,0.168655,0.408006,0.171083,-0.0102971,0.109408,0.311135,1.16481e-17
0,0.170077,0.409664,0.172518,-0.0143005,0.110269,0.309482,-3.7576e-18
0,0.170077,0.409664,0.172518,-0.0143005,0.110269,0.309482,-3.7576e-18
0,0.171494,0.411262,0.173947,-0.0183066,0.111124,0.307777,3.78691e-18
0,0.171494,0.411262,0.173947,-0.0183066,0.111124,0.307777,3.78691e-18
0,0.173195,0.413676,0.175665,-0.0219577,0.112162,0.306955,-6.69188e-18
0,0.173195,0.413676,0.175665,-0.0219577,0.112162,0.306955,-6.69188e-18
0,0.174948,0.416194,0.177436,-0.0255285,0.113231,0.306267,-9.17066e-18
0,0.174948,0.416194,0.177436,-0.0255285,0.113231,0.306267,-9.17066e-18
0,0.176721,0.418735,0.179225,-0.0291062,0.114311,0.305588,-9.74779e-18
0,0.178468,0.421137,0.180989,-0.0327256,0.115372,0.304768,1.08248e-17
0,0.178468,0.421137,0.180989,-0.0327256,0.115372,0.304768,1.08248e-17
0,0.178468,0.421137,0.180989,-0.0327256,0.115372,0.304768,1.08248e-17
0,0.180276,0.423704,0.182813,-0.0363127,0.11647,0.304096,-1.54021e-17
0,0.18201,0.425967,0.184563,-0.0399832,0.117518,0.303126,-5.02169e-19
0,0.18201,0.425967,0.184563,-0.0399832,0.117518,0.303126,-5.02169e-19
0,0.183772,0.428281,0.186341,-0.043641,0.118581,0.3022,-3.54281e-18
0,0.183772,0.428281,0.186341,-0.043641,0.118581,0.3022,-3.54281e-18
0,0.185547,0.430592,0.18813,-0.0473051,0.119651,0.301265,-5.10815e-18
0,0.185547,0.430592,0.18813,-0.0473051,0.119651,0.301265,-5.10815e-18
0,0.187321,0.432861,0.18992,-0.0509833,0.120718,0.300283,-1.44335e-17
0,0.187321,0.432861,0.18992,-0.0509833,0.120718,0.300283,-1.44335e-17
0,0.18911,0.435133,0.191724,-0.0546652,0.121791,0.299298,-2.08095e-18
0,0.18911,0.435133,0.191724,-0.0546652,0.121791,0.299298,-2.08095e-18
0,0.190925,0.437457,0.193554,-0.0583403,0.12288,0.298354,1.5751e-18
0,0.190925,0.437457,0.193554,-0.0583403,0.12288,0.298354,1.5751e-18
0,0.192672,0.439495,0.195315,-0.0620733,0.123922,0.297145,1.32401e-17
0,0.192672,0.439495,0.195315,-0.0620733,0.123922,0.297145,1.32401e-17
0,0.19444,0.441566,0.197096,-0.0657998,0.124976,0.295963,5.34286e-18
0,0.19444,0.441566,0.197096,-0.0657998,0.124976,0.295963,5.34286e-18
0,0.1962,0.44568,0.198874,-0.0670739,0.126064,0.29817,-1.50924e-17
0,0.1962,0.44568,0.198874,-0.0670739,0.126064,0.29817,-1.50924e-17
0,0.198095,0.446003,0.200779,-0.0732281,0.127151,0.293833,1.63098e-18
0,0.198095,0.446003,0.200779,-0.0732281,0.127151,0.293833,1.63098e-18
0,0.199809,0.447768,0.202505,-0.0770491,0.128162,0.292338,-1.3162e-17
0,0.199809,0.447768,0.202505,-0.0770491,0.128162,0.292338,-1.3162e-17
0,0.201594,0.449768,0.204302,-0.0807733,0.129217,0.291089,9.40208e-18
0,0.201594,0.449768,0.204302,-0.0807733,0.129217,0.291089,9.40208e-18
0,0.203389,0.45178,0.206109,-0.0844835,0.130275,0.289856,1.3944e-17
0,0.203389,0.45178,0.206109,-0.0844835,0.130275,0.289856,1.3944e-17
0,0.205161,0.453691,0.207893,-0.0882037,0.131317,0.288535,5.62463e-18
0,0.205161,0.453691,0.207893,-0.0882037,0.131317,0.288535,5.62463e-18
0,0.206932,0.455581,0.209675,-0.0919173,0.132354,0.287199,1.07739e-17
0,0.206932,0.455581,0.209675,-0.0919173,0.132354,0.287199,1.07739e-17
0,0.208667,0.457329,0.21142,-0.0956445,0.133367,0.285741,-1.60027e-17
0,0.208667,0.457329,0.21142,-0.0956445,0.133367,0.285741,-1.60027e-17
0,0.210464,0.459289,0.213228,-0.0993156,0.134417,0.284483,7.49071e-18
0,0.210464,0.459289,0.213228,-0.0993156,0.134417,0.284483,7.49071e-18
0,0.212224,0.461104,0.214998,-0.102999,0.135441,0.283103,9.50078e-24
0,0.212224,0.461104,0.214998,-0.102999,0.135441,0.283103,9.50078e-24
0,0.21398,0.462893,0.216763,-0.106671,0.136459,0.281706,6.43869e-18
0,0.21398,0.462893,0.216763,-0.106671,0.136459,0.281706,6.43869e-18
0,0.215762,0.464768,0.218555,-0.110308,0.137492,0.280398,1.71088e-17
0,0.215762,0.464768,0.218555,-0.110308,0.137492,0.280398,1.71088e-17
0,0.217672,0.467082,0.220476,-0.113844,0.138604,0.279497,-4.16517e-18
0,0.217672,0.467082,0.220476,-0.113844,0.138604,0.279497,-4.16517e-18
0,0.219236,0.468172,0.222046,-0.1176,0.139493,0.277494,-2.39577e-18
0,0.219236,0.468172,0.222046,-0.1176,0.139493,0.277494,-2.39577e-18
0,0.221002,0.469966,0.22382,-0.121199,0.140509,0.276142,1.3277e-17
0,0.221002,0.469966,0.22382,-0.121199,0.140509,0.276142,1.3277e-17
0,0.222672,0.471416,0.225496,-0.124833,0.14146,0.274498,-1.45878e-17
0,0.222672,0.471416,0.225496,-0.124833,0.14146,0.274498,-1.45878e-17
0,0.224395,0.473051,0.227226,-0.128407,0.142444,0.273037,-1.71424e-17
0,0.224395,0.473051,0.227226,-0.128407,0.142444,0.273037,-1.71424e-17
0,0.226282,0.475259,0.229121,-0.131843,0.143528,0.272109,-1.48105e-17
0,0.226282,0.475259,0.229121,-0.131843,0.143528,0.272109,-1.48105e-17
0,0.227866,0.478618,0.230718,-0.133129,0.144476,0.273678,-8.6987e-18
0,0.227866,0.478618,0.230718,-0.133129,0.144476,0.273678,-8.6987e-18
0,0.229566,0.480162,0.232423,-0.136665,0.145438,0.272166,-1.50161e-17
0,0.229566,0.480162,0.232423,-0.136665,0.145438,0.272166,-1.50161e-17
0,0.23125,0.481629,0.234112,-0.14027,0.146388,0.270543,1.63793e-17
0,0.23125,0.481629,0.234112,-0.14027,0.146388,0.270543,1.63793e-17
0,0.232968,0.483212,0.235835,-0.143824,0.147356,0.269043,-6.34341e-18
0,0.232968,0.483212,0.235835,-0.143824,0.147356,0.269043,-6.34341e-18
0,0.234658,0.4847,0.237529,-0.147364,0.148305,0.267478,2.04369e-17
0,0.234658,0.4847,0.237529,-0.147364,0.148305,0.267478,2.04369e-17
0,0.236357,0.486222,0.239232,-0.150867,0.149257,0.265962,1.54316e-17
0,0.236357,0.486222,0.239232,-0.150867,0.149257,0.265962,1.54316e-17
0,0.237983,0.487489,0.240861,-0.154385,0.150161,0.264238,-1.29421e-18
0,0.237983,0.487489,0.240861,-0.154385,0.150161,0.264238,-1.29421e-18
0,0.239669,0.488971,0.24255,-0.157829,0.151101,0.262729,-1.43308e-17
0,0.239669,0.488971,0.24255,-0.157829,0.151101,0.262729,-1.43308e-17
0,0.24133,0.490369,0.244214,-0.161249,0.152022,0.26117,1.83579e-17
0,0.24133,0.490369,0.244214,-0.161249,0.152022,0.26117,1.83579e-17
0,0.242986,0.491754,0.245871,-0.164636,0.152937,0.259622,7.91634e-18
0,0.242986,0.491754,0.245871,-0.164636,0.152937,0.259622,7.91634e-18
0,0.244613,0.493044,0.247499,-0.168004,0.153832,0.258013,-6.63779e-18
0,0.244613,0.493044,0.247499,-0.168004,0.153832,0.258013,-6.63779e-18
0,0.246334,0.494672,0.249222,-0.171269,0.154784,0.256733,1.60387e-17
0,0.247912,0.495809,0.2508,-0.174586,0.155644,0.255039,1.74798e-17
0,0.247912,0.495809,0.2508,-0.174586,0.155644,0.255039,1.74798e-17
0,0.249517,0.497058,0.252404,-0.177822,0.156519,0.253487,-2.70513e-18
0,0.249517,0.497058,0.252404,-0.177822,0.156519,0.253487,-2.70513e-18
0,0.249517,0.497058,0.252404,-0.177822,0.156519,0.253487,-2.70513e-18
0,0.251132,0.498357,0.254019,-0.181005,0.157398,0.252007,1.76877e-17
0,0.252738,0.499622,0.255624,-0.184175,0.158269,0.25051,8.21386e-18
0,0.252738,0.499622,0.255624,-0.184175,0.158269,0.25051,8.21386e-18
0,0.25432,0.50083,0.257205,-0.18729,0.159123,0.249006,-1.37681e-17
0,0.25432,0.50083,0.257205,-0.18729,0.159123,0.249006,-1.37681e-17
0,0.255919,0.502108,0.258802,-0.190347,0.159986,0.247595,-9.69013e-18
0,0.255919,0.502108,0.258802,-0.190347,0.159986,0.247595,-9.69013e-18
0,0.255919,0.502108,0.258802,-0.190347,0.159986,0.247595,-9.69013e-18
0,0.257498,0.503331,0.260378,-0.193371,0.160834,0.246163,1.39395e-18
0,0.257498,0.503331,0.260378,-0.193371,0.160834,0.246163,1.39395e-18
0,0.25923,0.505092,0.262108,-0.195929,0.161775,0.245466,1.40141e-17
0,0.25923,0.505092,0.262108,-0.195929,0.161775,0.245466,1.40141e-17
0,0.261054,0.507194,0.263932,-0.198161,0.162772,0.245255,-4.23278e-18
0,0.261054,0.507194,0.263932,-0.198161,0.162772,0.245255,-4.23278e-18
0,0.262865,0.509263,0.265742,-0.200375,0.163758,0.245029,-1.42093e-18
0,0.262865,0.509263,0.265742,-0.200375,0.163758,0.245029,-1.42093e-18
0,0.264673,0.51133,0.267548,-0.202574,0.16474,0.244811,2.14277e-17
0,0.264673,0.51133,0.267548,-0.202574,0.16474,0.244811,2.14277e-17
0,0.266534,0.513598,0.269407,-0.204705,0.165753,0.244789,-2.30077e-17
0,0.266534,0.513598,0.269407,-0.204705,0.165753,0.244789,-2.30077e-17
0,0.268251,0.515376,0.271121,-0.206951,0.166675,0.244314,-1.88038e-17
0,0.268251,0.515376,0.271121,-0.206951,0.166675,0.244314,-1.88038e-17
0,0.270023,0.517358,0.27289,-0.209134,0.167628,0.244035,1.60054e-17
0,0.270023,0.517358,0.27289,-0.209134,0.167628,0.244035,1.60054e-17
0,0.271784,0.519313,0.274646,-0.211301,0.168572,0.243746,1.90322e-17
0,0.273505,0.521146,0.276363,-0.213484,0.169489,0.24335,-5.89157e-18
0,0.273505,0.521146,0.276363,-0.213484,0.169489,0.24335,-5.89157e-18
0,0.275281,0.523195,0.278134,-0.215585,0.170438,0.243174,-1.4819e-17
0,0.275281,0.523195,0.278134,-0.215585,0.170438,0.243174,-1.4819e-17
0,0.277008,0.525088,0.279855,-0.217709,0.171355,0.242861,1.63966e-17
0,0.277008,0.525088,0.279855,-0.217709,0.171355,0.242861,1.63966e-17
0,0.278724,0.526956,0.281565,-0.219823,0.172262,0.242534,-5.98753e-18
0,0.278724,0.526956,0.281565,-0.219823,0.172262,0.242534,-5.98753e-18
0,0.278724,0.526956,0.281565,-0.219823,0.172262,0.242534,-5.98753e-18
0,0.280437,0.528835,0.283272,-0.221915,0.173166,0.24223,-6.01887e-18
0,0.280437,0.528835,0.283272,-0.221915,0.173166,0.24223,-6.01887e-18
0,0.282156,0.530739,0.284983,-0.223988,0.17407,0.241955,1.51065e-18
0,0.282156,0.530739,0.284983,-0.223988,0.17407,0.241955,1.51065e-18
0,0.283841,0.532547,0.286661,-0.226068,0.174953,0.241601,2.28558e-17
0,0.283841,0.532547,0.286661,-0.226068,0.174953,0.241601,2.28558e-17
0,0.285508,0.534305,0.288319,-0.228142,0.175821,0.241212,1.37868e-17
0,0.285508,0.534305,0.288319,-0.228142,0.175821,0.241212,1.37868e-17
0,0.287153,0.536008,0.289955,-0.230212,0.176674,0.240782,-2.31114e-17
0,0.287153,0.536008,0.289955,-0.230212,0.176674,0.240782,-2.31114e-17
0,0.288829,0.537835,0.291621,-0.232226,0.177544,0.240484,1.54966e-17
0,0.288829,0.537835,0.291621,-0.232226,0.177544,0.240484,1.54966e-17
0,0.290446,0.539481,0.293228,-0.234265,0.178376,0.24003,-6.22447e-18
0,0.292104,0.541284,0.294875,-0.236243,0.17923,0.239734,1.72142e-17
0,0.292104,0.541284,0.294875,-0.236243,0.17923,0.239734,1.72142e-17
0,0.293708,0.542934,0.296468,-0.238231,0.18005,0.239315,-6.29116e-18
0,0.293708,0.542934,0.296468,-0.238231,0.18005,0.239315,-6.29116e-18
0,0.295295,0.544542,0.298043,-0.240208,0.180857,0.238871,-9.47523e-18
0,0.295295,0.544542,0.298043,-0.240208,0.180857,0.238871,-9.47523e-18
0,0.296895,0.546216,0.29963,-0.242143,0.18167,0.238504,-1.58862e-17
0,0.296895,0.546216,0.29963,-0.242143,0.18167,0.238504,-1.58862e-17
0,0.298472,0.547834,0.301194,-0.244069,0.182466,0.238099,1.27683e-17
0,0.298472,0.547834,0.301194,-0.244069,0.182466,0.238099,1.27683e-17
0,0.300044,0.549458,0.302752,-0.245971,0.183258,0.237714,-1.12205e-17
0,0.300044,0.549458,0.302752,-0.245971,0.183258,0.237714,-1.12205e-17
0,0.301653,0.551236,0.304348,-0.247807,0.184071,0.237489,2.09528e-17
0,0.301653,0.551236,0.304348,-0.247807,0.184071,0.237489,2.09528e-17
0,0.303146,0.552629,0.305825,-0.249724,0.18481,0.236918,-3.24283e-18
0,0.303146,0.552629,0.305825,-0.249724,0.18481,0.236918,-3.24283e-18
0,0.304676,0.554178,0.307339,-0.251574,0.18557,0.236508,-2.4398e-17
0,0.304676,0.554178,0.307339,-0.251574,0.18557,0.236508,-2.4398e-17
0,0.306323,0.556158,0.308972,-0.253283,0.1864,0.236518,-1.61541e-18
0,0.306323,0.556158,0.308972,-0.253283,0.1864,0.236518,-1.61541e-18
0,0.307695,0.557207,0.310326,-0.255219,0.18706,0.235673,1.64183e-17
0,0.307695,0.557207,0.310326,-0.255219,0.18706,0.235673,1.64183e-17
0,0.309502,0.561638,0.312134,-0.255144,0.188071,0.23889,2.47393e-17
0,0.309502,0.561638,0.312134,-0.255144,0.188071,0.23889,2.47393e-17
0,0.310797,0.560502,0.313394,-0.258739,0.188592,0.235116,-2.31883e-17
0,0.310797,0.560502,0.313394,-0.258739,0.188592,0.235116,-2.31883e-17
0,0.312486,0.564521,0.315082,-0.258793,0.189528,0.237931,2.16531e-17
0,0.312486,0.564521,0.315082,-0.258793,0.189528,0.237931,2.16531e-17
0,0.313671,0.563185,0.31623,-0.262372,0.189978,0.234018,2.17062e-17
0,0.313671,0.563185,0.31623,-0.262372,0.189978,0.234018,2.17062e-17
0,0.315165,0.564774,0.317705,-0.26408,0.190703,0.233727,3.36143e-18
0,0.315165,0.564774,0.317705,-0.26408,0.190703,0.233727,3.36143e-18
0,0.316497,0.565835,0.319016,-0.265854,0.191328,0.232997,-1.34504e-17
0,0.316497,0.565835,0.319016,-0.265854,0.191328,0.232997,-1.34504e-17
0,0.318118,0.567929,0.320618,-0.267324,0.192126,0.233245,1.35318e-17
0,0.318118,0.567929,0.320618,-0.267324,0.192126,0.233245,1.35318e-17
0,0.319621,0.571388,0.322116,-0.267406,0.192942,0.235613,-1.86742e-17
0,0.319621,0.571388,0.322116,-0.267406,0.192942,0.235613,-1.86742e-17
0,0.321126,0.573122,0.323601,-0.268942,0.193667,0.235544,-1.02203e-17
0,0.321126,0.573122,0.323601,-0.268942,0.193667,0.235544,-1.02203e-17
0,0.322523,0.574489,0.324975,-0.270628,0.194323,0.235096,-1.03062e-17
0,0.322523,0.574489,0.324975,-0.270628,0.194323,0.235096,-1.03062e-17
0,0.323816,0.575527,0.326245,-0.272384,0.194916,0.234353,5.11673e-18
0,0.323816,0.575527,0.326245,-0.272384,0.194916,0.234353,5.11673e-18
0,0.325175,0.576823,0.327581,-0.274044,0.195548,0.233869,1.54954e-17
0,0.325175,0.576823,0.327581,-0.274044,0.195548,0.233869,1.54954e-17
0,0.326502,0.578037,0.328883,-0.275691,0.196157,0.233331,1.20842e-17
0,0.326502,0.578037,0.328883,-0.275691,0.196157,0.233331,1.20842e-17
0,0.327851,0.579358,0.330208,-0.277279,0.196779,0.232913,5.24458e-18
0,0.327851,0.579358,0.330208,-0.277279,0.196779,0.232913,5.24458e-18
0,0.329146,0.580523,0.331478,-0.278878,0.197366,0.232369,-2.2637e-17
0,0.329146,0.580523,0.331478,-0.278878,0.197366,0.232369,-2.2637e-17
0,0.330443,0.581724,0.332749,-0.280439,0.197953,0.231878,1.74725e-17
0,0.330443,0.581724,0.332749,-0.280439,0.197953,0.231878,1.74725e-17
0,0.331725,0.582906,0.334004,-0.281974,0.198529,0.231391,-5.23919e-18
0,0.331725,0.582906,0.334004,-0.281974,0.198529,0.231391,-5.23919e-18
0,0.33304,0.584234,0.335292,-0.283438,0.199123,0.231059,-1.23475e-17
0,0.33304,0.584234,0.335292,-0.283438,0.199123,0.231059,-1.23475e-17
0,0.334275,0.585317,0.336499,-0.284937,0.199667,0.230521,5.46689e-21
0,0.334275,0.585317,0.336499,-0.284937,0.199667,0.230521,5.46689e-21
0,0.335543,0.586551,0.33774,-0.286369,0.20023,0.230141,2.83981e-17
0,0.335543,0.586551,0.33774,-0.286369,0.20023,0.230141,2.83981e-17
0,0.336878,0.588025,0.339046,-0.287526,0.200831,0.230129,-2.13316e-17
0,0.336878,0.588025,0.339046,-0.287526,0.200831,0.230129,-2.13316e-17
0,0.338413,0.590203,0.340554,-0.288241,0.20155,0.230942,-2.50255e-17
0,0.338413,0.590203,0.340554,-0.288241,0.20155,0.230942,-2.50255e-17
0,0.339906,0.59227,0.342019,-0.288971,0.202241,0.231661,-2.15311e-17
0,0.339906,0.59227,0.342019,-0.288971,0.202241,0.231661,-2.15311e-17
0,0.341361,0.594235,0.343445,-0.289737,0.202908,0.232278,7.20282e-18
0,0.341361,0.594235,0.343445,-0.289737,0.202908,0.232278,7.20282e-18
0,0.3428,0.596176,0.344855,-0.290512,0.203564,0.232869,-7.27392e-18
0,0.3428,0.596176,0.344855,-0.290512,0.203564,0.232869,-7.27392e-18
0,0.344265,0.598237,0.34629,-0.291249,0.204233,0.233573,-1.08921e-17
0,0.344265,0.598237,0.34629,-0.291249,0.204233,0.233573,-1.08921e-17
0,0.345691,0.600194,0.347685,-0.292018,0.204877,0.234176,1.09542e-17
0,0.345691,0.600194,0.347685,-0.292018,0.204877,0.234176,1.09542e-17
0,0.34717,0.602363,0.349133,-0.292721,0.205551,0.234978,1.83472e-17
0,0.34717,0.602363,0.349133,-0.292721,0.205551,0.234978,1.83472e-17
0,0.348547,0.604215,0.350479,-0.293526,0.206163,0.235474,1.83284e-17
0,0.348547,0.604215,0.350479,-0.293526,0.206163,0.235474,1.83284e-17
0,0.349933,0.606126,0.351832,-0.294319,0.206777,0.23602,-2.21257e-17
0,0.349933,0.606126,0.351832,-0.294319,0.206777,0.23602,-2.21257e-17
0,0.351279,0.607928,0.353144,-0.295144,0.207366,0.236463,1.48003e-17
0,0.351279,0.607928,0.353144,-0.295144,0.207366,0.236463,1.48003e-17
0,0.352709,0.610056,0.354542,-0.295866,0.208004,0.237212,-2.59836e-17
0,0.353959,0.61159,0.355756,-0.296774,0.208532,0.237397,1.85915e-17
0,0.353959,0.61159,0.355756,-0.296774,0.208532,0.237397,1.85915e-17
0,0.355236,0.61326,0.356999,-0.297648,0.209075,0.237702,-1.497e-17
0,0.355236,0.61326,0.356999,-0.297648,0.209075,0.237702,-1.497e-17
0,0.355236,0.61326,0.356999,-0.297648,0.209075,0.237702,-1.497e-17
0,0.356579,0.615183,0.358305,-0.298434,0.209654,0.238251,2.98584e-17
0,0.356579,0.615183,0.358305,-0.298434,0.209654,0.238251,2.98584e-17
0,0.357864,0.616934,0.359554,-0.299266,0.210198,0.238641,-2.99649e-17
0,0.357864,0.616934,0.359554,-0.299266,0.210198,0.238641,-2.99649e-17
0,0.359127,0.618644,0.36078,-0.300113,0.210727,0.238988,1.87673e-17
0,0.359127,0.618644,0.36078,-0.300113,0.210727,0.238988,1.87673e-17
0,0.360379,0.620356,0.361994,-0.300957,0.211247,0.239336,-3.69941e-18
0,0.360379,0.620356,0.361994,-0.300957,0.211247,0.239336,-3.69941e-18
0,0.361686,0.622348,0.363264,-0.301708,0.211798,0.239951,-1.51052e-17
0,0.36274,0.623554,0.364278,-0.302705,0.212198,0.239821,-2.27029e-17
0,0.36274,0.623554,0.364278,-0.302705,0.212198,0.239821,-2.27029e-17
0,0.36274,0.623554,0.364278,-0.302705,0.212198,0.239821,-2.27029e-17
0,0.363918,0.625304,0.365416,-0.30353,0.21267,0.240204,1.90763e-17
0,0.363918,0.625304,0.365416,-0.30353,0.21267,0.240204,1.90763e-17
0,0.365019,0.626844,0.366477,-0.304408,0.213094,0.240395,3.06498e-17
0,0.365019,0.626844,0.366477,-0.304408,0.213094,0.240395,3.06498e-17
0,0.366142,0.628547,0.36756,-0.305232,0.21353,0.24074,-1.52309e-17
0,0.366142,0.628547,0.36756,-0.305232,0.21353,0.24074,-1.52309e-17
0,0.367184,0.630049,0.36856,-0.306113,0.213916,0.240897,1.54112e-17
0,0.367184,0.630049,0.36856,-0.306113,0.213916,0.240897,1.54112e-17
0,0.368164,0.631427,0.369498,-0.307032,0.214265,0.240937,3.81961e-18
0,0.369166,0.632955,0.370457,-0.307894,0.214624,0.241122,2.69316e-17
0,0.369166,0.632955,0.370457,-0.307894,0.214624,0.241122,2.69316e-17
0,0.369166,0.632955,0.370457,-0.307894,0.214624,0.241122,2.69316e-17
0,0.370111,0.634391,0.37136,-0.308776,0.21495,0.241225,3.83629e-18
0,0.370111,0.634391,0.37136,-0.308776,0.21495,0.241225,3.83629e-18
0,0.371007,0.635713,0.372212,-0.309687,0.215244,0.241223,1.16192e-17
0,0.371007,0.635713,0.372212,-0.309687,0.215244,0.241223,1.16192e-17
0,0.372044,0.637594,0.373205,-0.310409,0.215619,0.241754,2.32417e-17
0,0.372765,0.638465,0.373882,-0.311444,0.215809,0.241337,2.34065e-17
0,0.372765,0.638465,0.373882,-0.311444,0.215809,0.241337,2.34065e-17
0,0.373608,0.63985,0.37468,-0.312311,0.216068,0.241405,-1.17666e-17
0,0.373608,0.63985,0.37468,-0.312311,0.216068,0.241405,-1.17666e-17
0,0.374504,0.641484,0.375531,-0.31308,0.216356,0.24172,-3.76089e-18
0,0.374504,0.641484,0.375531,-0.31308,0.216356,0.24172,-3.76089e-18
0,0.375263,0.642721,0.376244,-0.313971,0.216563,0.241661,-7.25117e-20
0,0.375263,0.642721,0.376244,-0.313971,0.216563,0.241661,-7.25117e-20
0,0.375263,0.642721,0.376244,-0.313971,0.216563,0.241661,-7.25117e-20
0,0.375966,0.643837,0.376901,-0.314894,0.216737,0.24149,2.33855e-17
0,0.376662,0.644986,0.377551,-0.315796,0.216905,0.241356,6.82357e-20
0,0.376662,0.644986,0.377551,-0.315796,0.216905,0.241356,6.82357e-20
0,0.377323,0.646089,0.378166,-0.316692,0.217052,0.241191,-1.58362e-17
