time,tau_j1,tau_j2,tau_j3,tau_j4,tau_j5,tau_j6,tau_j7
0.000000000000000000e+00,0.000000000000000000e+00,-5.743565906613667948e-01,2.420441993633585013e-16,-1.065727422225534182e+00,-5.208546062249487058e-17,1.781712787246822360e+00,3.562265547863471393e-03
9.999995769511304741e-03,1.601587127569311254e-03,-5.985341747532937351e-01,-3.911084771976179597e-03,-1.167178380551227246e+00,-2.794125920065878253e-03,1.806355337566403430e+00,3.586647162122312636e-03
1.999999153902260948e-02,2.748257645883227154e-03,-6.223695084648661613e-01,-7.196009412450596852e-03,-1.337935287821696129e+00,-5.702199779057713115e-03,1.833338922714079944e+00,2.896338991427291430e-03
2.999998730853391249e-02,3.434908385822203151e-03,-6.452771405733304100e-01,-9.791142689553005915e-03,-1.570031560092084888e+00,-8.767411740242899224e-03,1.862009193304396071e+00,2.056203180476705132e-03
3.999998307804521896e-02,3.651584717371049536e-03,-6.666443719920127631e-01,-1.162875014487952524e-02,-1.853261629905369468e+00,-1.204090626385532700e-02,1.891639809352697377e+00,1.061029413337239661e-03
4.999997884755652544e-02,3.392029957459808016e-03,-6.859375585683156196e-01,-1.264787693357726991e-02,-2.176496728589638163e+00,-1.555514840922078527e-02,1.921526599232672661e+00,-8.253577540439467272e-06
5.999997461706782498e-02,2.668016233837779052e-03,-7.027842003222504186e-01,-1.281463685442646092e-02,-2.528899610968612155e+00,-1.933402633354372457e-02,1.951060989684918923e+00,-1.106668443031198854e-03
6.999997038657913839e-02,1.523410108783636828e-03,-7.170136250375487297e-01,-1.214579555030968067e-02,-2.900824830954403133e+00,-2.338795919953058980e-02,1.979776595360367653e+00,-2.215050592858903121e-03
7.999996615609043793e-02,4.088967394244840542e-05,-7.286568653455866018e-01,-1.072428097489116182e-02,-3.284314545846238165e+00,-2.770652653173199739e-02,2.007363770652624169e+00,-3.340964118403844975e-03
8.999996192560173747e-02,-1.663578404268727193e-03,-7.379168414078987048e-01,-8.696427451237132358e-03,-3.673223333518214950e+00,-3.225563223540436203e-02,2.033656955055668458e+00,-4.505869408686304436e-03
9.999995769511305088e-02,-3.457644822017484632e-03,-7.451237003312495277e-01,-6.248661792863999254e-03,-4.063081176505932923e+00,-3.698619003989156440e-02,2.058605301878714045e+00,-5.729180827930643698e-03
1.099999534646243504e-01,-5.214264514545514408e-03,-7.506883213227950602e-01,-3.572014815423318803e-03,-4.450821653409009926e+00,-4.185325692225801142e-02,2.082238413358520113e+00,-7.017516971221715583e-03
1.199999492341356500e-01,-6.829907201108984145e-03,-7.550624734095582324e-01,-8.285004171943442016e-04,-4.834475830876765912e+00,-4.683683872871432369e-02,2.104635875357487862e+00,-8.363506993448160259e-03
1.299999450036469495e-01,-8.234174642066752550e-03,-7.587092972638127542e-01,1.869709930955434918e-03,-5.212889499322962195e+00,-5.195461472661026814e-02,2.125904256347713961e+00,-9.751404313342301733e-03
1.399999407731582768e-01,-9.390550004207583179e-03,-7.620841589033920949e-01,4.465512205038196097e-03,-5.585486097471630274e+00,-5.726247783911252859e-02,2.146161297300923199e+00,-1.116391160449906050e-02
1.499999365426695763e-01,-1.029119546610631972e-02,-7.656239917903071568e-01,6.950407308377612101e-03,-5.952078212408156155e+00,-6.284537220820682335e-02,2.165525418927636281e+00,-1.258654016998757112e-02
1.599999323121808759e-01,-1.094931323514506533e-02,-7.697427207553335649e-01,9.352518370215282678e-03,-6.312723063957675684e+00,-6.880395547474664475e-02,2.184108765071620439e+00,-1.400895880280290419e-02
1.699999280816921754e-01,-1.139160355639785849e-02,-7.748306305420852302e-01,1.172406741621304094e-02,-6.667615422797626756e+00,-7.524192371244102506e-02,2.202012630154224659e+00,-1.542446413553560068e-02
1.799999238512034749e-01,-1.165206676329033457e-02,-7.812560751017549876e-01,1.413098976542757901e-02,-7.017011159685362820e+00,-8.225654878827057259e-02,2.219324615323967187e+00,-1.682881403837801701e-02
1.899999196207148022e-01,-1.176746424682043393e-02,-7.893684338783624188e-01,1.664547728987649314e-02,-7.361174883033057448e+00,-8.993292457511033178e-02,2.236117098576095419e+00,-1.821914644764301150e-02
1.999999153902261018e-01,-1.177427297649079850e-02,-7.995016127871438227e-01,1.934118875113745306e-02,-7.700345725452040213e+00,-9.834126832995018774e-02,2.252446691013894053e+00,-1.959322708039745384e-02
2.099999111597374013e-01,-1.170680385418920895e-02,-8.119776591077726424e-01,2.229047724556081078e-02,-8.034716220203735659e+00,-1.075362639011703814e-01,2.268354389747045730e+00,-2.094901551289878733e-02
2.199999069292487008e-01,-1.159615226971086842e-02,-8.271102382976946998e-01,2.556296647754975615e-02,-8.364420217850174311e+00,-1.175575215062205359e-01,2.283866176406809334e+00,-2.228445757897586088e-02
2.299999026987600004e-01,-1.146970873843016457e-02,-8.452078346279925380e-01,2.922493726259300234e-02,-8.689526775491126287e+00,-1.284304814627632296e-01,2.298993857690505127e+00,-2.359741340543344140e-02
2.399998984682712999e-01,-1.135102764961943254e-02,-8.665766078036644116e-01,3.333914237281805637e-02,-9.010037803440063442e+00,-1.401673479554334245e-01,2.313735994623471459e+00,-2.488565658019784022e-02
2.499998942377826272e-01,-1.125991298814067731e-02,-8.915228791590210644e-01,3.796480144418810931e-02,-9.325887936624253527e+00,-1.527678410039756962e-01,2.328078813170965322e+00,-2.614690554466411049e-02
2.599998900072938990e-01,-1.121262649619204042e-02,-9.203552436733779540e-01,4.315762562060451724e-02,-9.636945612997715571e+00,-1.662196901289787476e-01,2.341997026455238107e+00,-2.737886628846758486e-02
2.699998857768052263e-01,-1.122215717974316476e-02,-9.533863147219268086e-01,4.896978720471455160e-02,-9.943014712808089683e+00,-1.804988732428263187e-01,2.355454527202922588e+00,-2.857927615238608360e-02
2.799998815463165536e-01,-1.129851411071213473e-02,-9.909341117201460047e-01,5.544979071439863627e-02,-1.024383637093647792e+01,-1.955696454867728584e-01,2.368404929048373742e+00,-2.974594423248322697e-02
2.899998773158278254e-01,-1.144901991428955330e-02,-1.033323099659190447e+00,6.264222614592895866e-02,-1.053909074829029713e+01,-2.113844195742601573e-01,2.380791948562094973e+00,-3.087678656898395352e-02
2.999998730853391526e-01,-1.167859242674544606e-02,-1.080884885924622285e+00,7.058739898359535359e-02,-1.082839866103422111e+01,-2.278835622487108137e-01,2.392549628049281729e+00,-3.196985539312591912e-02
3.099998688548504244e-01,-1.199000844949617284e-02,-1.133958574971284161e+00,7.932083882945079045e-02,-1.111132303652300024e+01,-2.449951675777801152e-01,2.403602403734319104e+00,-3.302336201963954748e-02
3.199998646243617517e-01,-1.238414750893885100e-02,-1.192890776127027985e+00,8.887269224445989990e-02,-1.138737020559455715e+01,-2.626348610236728387e-01,2.413865026058372276e+00,-3.403569295370378195e-02
3.299998603938730790e-01,-1.286021588721258935e-02,-1.258035254421189020e+00,9.926700722490874873e-02,-1.165599106205724844e+01,-2.807056806875962707e-01,2.423242339312221993e+00,-3.500541864759144917e-02
3.399998561633843508e-01,-1.341595247903187849e-02,-1.329752209069163138e+00,1.105209177089514355e-01,-1.191658212863895905e+01,-2.990980747910897408e-01,2.431628927300266696e+00,-3.593129419369921890e-02
3.499998519328956781e-01,-1.404781863076056715e-02,-1.408407159149414722e+00,1.226437371920544028e-01,-1.216848656927745331e+01,-3.176900476345689839e-01,2.438908630593081384e+00,-3.681225111992195154e-02
3.599998477024069499e-01,-1.475117427974864497e-02,-1.494369411066792441e+00,1.356359712299117781e-01,-1.241099518401594359e+01,-3.363474799455092312e-01,2.444953939452953584e+00,-3.764737937795911010e-02
3.699998434719182772e-01,-1.552044259911402463e-02,-1.588010077559317113e+00,1.494882594717512059e-01,-1.264334741764465697e+01,-3.549246435551050571e-01,2.449625264898735555e+00,-3.843589859308208651e-02
3.799998392414296045e-01,-1.634926507359637723e-02,-1.689699613232112929e+00,1.641802589648702071e-01,-1.286473240874032697e+01,-3.732649245777099334e-01,2.452770088746226040e+00,-3.917711767985234544e-02
3.899998350109408762e-01,-1.723064855696974582e-02,-1.799804826882013487e+00,1.796794818391658777e-01,-1.307429010363933131e+01,-3.912017636219894401e-01,2.454221991915926271e+00,-3.987038202568393697e-02
3.999998307804522035e-01,-1.815710543822241646e-02,-1.918685326258084523e+00,1.959401021506796681e-01,-1.327111246154394131e+01,-4.085598160270172974e-01,2.453799558919965040e+00,-4.051500760495219122e-02
4.099998265499634753e-01,-1.912078760468152727e-02,-2.046689346510720764e+00,2.129017486797508962e-01,-1.345424478347664810e+01,-4.251563297634760596e-01,2.451305155291950921e+00,-4.111020161030225217e-02
4.199998223194748026e-01,-2.011361445824999192e-02,-2.184148909627456447e+00,2.304883029039093145e-01,-1.362268720982942050e+01,-4.408027336118423012e-01,2.446523573871863810e+00,-4.165496947120077981e-02
4.299998180889861299e-01,-2.112739483234894050e-02,-2.331374258934543864e+00,2.486067242749629702e-01,-1.377539644894697268e+01,-4.553064237134144543e-01,2.439220545369928494e+00,-4.214800846477975704e-02
4.399998138584974017e-01,-2.215394228381485642e-02,-2.488647510617884695e+00,2.671459284050434757e-01,-1.391128782199949576e+01,-4.684727327884565251e-01,2.429141108581748032e+00,-4.258758849772481536e-02
4.499998096280087290e-01,-2.318518290380386371e-02,-2.656215463549277622e+00,2.859757478744474057e-01,-1.402923773595953705e+01,-4.801070634114886770e-01,2.416007836100994233e+00,-4.297142103216662623e-02
4.599998053975200007e-01,-2.421325450886556777e-02,-2.834281509759932760e+00,3.049460101407249768e-01,-1.412808672439331481e+01,-4.900171648576711059e-01,2.399518912484150501e+00,-4.329651751933029369e-02
4.699998011670313280e-01,-2.523059583797787608e-02,-3.022996590684050577e+00,3.238857724061356969e-01,-1.420664322142805780e+01,-4.980155322378948535e-01,2.379346063705817915e+00,-4.355903906223630717e-02
4.799997969365425998e-01,-2.623002418949947623e-02,-3.222449148283425657e+00,3.426027591343352441e-01,-1.426368825280029284e+01,-5.039219068809526192e-01,2.355132339583767997e+00,-4.375413931718552529e-02
4.899997927060539271e-01,-2.720479977543136668e-02,-3.432654023958514156e+00,3.608830539049023289e-01,-1.429798123317176994e+01,-5.075658580643893636e-01,2.326489754883439343e+00,-4.387580282075953519e-02
4.999997884755652544e-01,-2.814867493679544530e-02,-3.653540258965410459e+00,3.784911030124366582e-01,-1.430826704359374091e+01,-5.087894280404497982e-01,2.292996800321012163e+00,-4.391668094568921404e-02
5.099997842450765262e-01,-2.905592623780959421e-02,-3.884937743054288184e+00,3.951700930759520780e-01,-1.429328451897836594e+01,-5.074498246362519893e-01,2.254195842024713681e+00,-4.386792748962844296e-02
5.199997800145877980e-01,-2.992136732056088419e-02,-4.126562635498083331e+00,4.106427682742592178e-01,-1.425177639445464450e+01,-5.034221483835539246e-01,2.209590437591472334e+00,-4.371903542473324494e-02
5.299997757840991808e-01,-3.074034023926602854e-02,-4.378001432979855778e+00,4.246127540829270908e-01,-1.418250063439745645e+01,-4.966021441857899066e-01,2.158642609140709379e+00,-4.345767552036644554e-02
5.399997715536104526e-01,-3.150868279100003944e-02,-4.638693465374960745e+00,4.367664532858338555e-01,-1.408424289459126300e+01,-4.869089712897736177e-01,2.100770129183465063e+00,-4.306953634051172153e-02
5.499997673231217243e-01,-3.222266911335328055e-02,-4.907911440763096600e+00,4.467755769676153843e-01,-1.395582964823870320e+01,-4.742879905389806861e-01,2.035343894139205911e+00,-4.253816347886424376e-02
5.599997630926331071e-01,-3.287892053856072277e-02,-5.184739405992700334e+00,4.543003697242551375e-01,-1.379614125229810639e+01,-4.587135757582975204e-01,1.961685483320782186e+00,-4.184479384752358422e-02
5.699997588621443789e-01,-3.347428341003568647e-02,-5.468047103806727094e+00,4.589935877815314869e-01,-1.360412396978738414e+01,-4.401919682848658977e-01,1.879065028429783846e+00,-4.096817849695548464e-02
5.799997546316556507e-01,-3.400567034461739191e-02,-5.756459153701125153e+00,4.605052967821806065e-01,-1.337879974726501153e+01,-4.187642118811039649e-01,1.786699550145209203e+00,-3.988438509995598236e-02
5.899997504011670335e-01,-3.446986136973126391e-02,-6.048316726461303361e+00,4.584885811925446530e-01,-1.311927245740436909e+01,-3.945092308166506245e-01,1.683751954116474714e+00,-3.856656942623599288e-02
5.999997461706783053e-01,-3.486326164423397128e-02,-6.341628403014263782e+00,4.526063107687242626e-01,-1.282472947689942444e+01,-3.675471464149918099e-01,1.569330918172548328e+00,-3.698470479029110358e-02
6.099997419401895771e-01,-3.518161332209666925e-02,-6.634005726550657123e+00,4.425392039205975903e-01,-1.249443804700939431e+01,-3.380429629934956770e-01,1.442491945043869794e+00,-3.510526099711538950e-02
6.199997377097008489e-01,-3.541966085997912128e-02,-6.922577665857313711e+00,4.279955739408092263e-01,-1.212773706553568331e+01,-3.062107830231355909e-01,1.302239898964009823e+00,-3.289083175006141807e-02
6.299997334792122317e-01,-3.557077211008216611e-02,-7.203877024052568245e+00,4.087233447804985986e-01,-1.172402701148583581e+01,-2.723187145025356415e-01,1.147533387679231076e+00,-3.029972440267474434e-02
6.399997292487235034e-01,-3.562652235420932928e-02,-7.473691154958478577e+00,3.845251632121855501e-01,-1.128276380113726773e+01,-2.366945798839157622e-01,9.772913890854533214e-01,-2.728555122266604002e-02
6.499997250182347752e-01,-3.557625551412739451e-02,-7.726869851289358770e+00,3.552776666684898665e-01,-1.080346658347125555e+01,-1.997323809216067780e-01,7.904025456599106381e-01,-2.379689952682596463e-02
6.599997207877461580e-01,-3.540664650838727667e-02,-7.957085916228279210e+00,3.209560954080002970e-01,-1.028575459613869114e+01,-1.618991627633166452e-01,5.857375456550990567e-01,-1.977721003816731646e-02
6.699997165572574298e-01,-3.510130121132364750e-02,-8.156549994124800307e+00,2.816653073015765174e-01,-9.729433543332152823e+00,-1.237413997600302351e-01,3.621649543250560210e-01,-1.516505582540570926e-02
6.799997123267687016e-01,-3.464044520753422479e-02,-8.315692150868457588e+00,2.376776463038484111e-01,-9.134656175882840401e+00,-8.588926602548987987e-02,1.185707169350502799e-01,-9.895079009429541550e-03
6.899997080962799734e-01,-3.400076805538970043e-02,-8.422839715679625527e+00,1.894767846087318797e-01,-8.502182713774445233e+00,-4.905619041565181804e-02,-1.461187159987319406e-01,-3.899890590489785147e-03
6.999997038657913562e-01,-3.315550325980173851e-02,-8.463944510447511504e+00,1.378044056057736444e-01,-7.833761644834584814e+00,-1.403007583098425659e-02,-4.329101368885124868e-01,2.886759107835198263e-03
7.099996996353026280e-01,-3.207483125904941890e-02,-8.422441737523588046e+00,8.370340770204978686e-02,-7.132637330585801294e+00,1.834820883250319612e-02,-7.427153450086803055e-01,1.052531421655034799e-02
7.199996954048138997e-01,-3.072668789151607183e-02,-8.279354155659099490e+00,2.854753861245469537e-02,-6.404165797212733935e+00,4.722350949049510666e-02,-1.076322888618647555e+00,1.906423260649534393e-02
7.299996911743252825e-01,-2.907803847534874697e-02,-8.013783095099224596e+00,-2.595611570417931044e-02,-5.656484650011416093e+00,7.178545736601674165e-02,-1.434372619162089135e+00,2.853262787263535771e-02
7.399996869438365543e-01,-2.709663473693062555e-02,-7.603945661514372567e+00,-7.780716124296800651e-02,-4.901141748437236600e+00,9.134815799565264294e-02,-1.817336564806172117e+00,3.893256669307179618e-02
7.499996827133478261e-01,-2.475321151484347060e-02,-7.028920795318057024e+00,-1.248082458688288404e-01,-4.153548922191079740e+00,1.054458709604931127e-01,-2.225509735724803484e+00,5.023242590523759737e-02
7.599996784828592089e-01,-2.202401630228138438e-02,-6.271259169347196405e+00,-1.647251963098874949e-01,-3.433102662916383885e+00,1.139338784577576674e-01,-2.659013595997399282e+00,6.236324287029705593e-02
7.699996742523704807e-01,-1.889352598111279646e-02,-5.320611389673632452e+00,-1.955069806826116585e-01,-2.762811646690819245e+00,1.170775938172993608e-01,-3.117812772228663931e+00,7.522033477203513008e-02
7.799996700218817525e-01,-1.535723793390238526e-02,-4.178575369372873105e+00,-2.155462757921778882e-01,-2.168289002578510427e+00,1.156087834958730298e-01,-3.601742114150997320e+00,8.867251111274226938e-02
7.899996657913930243e-01,-1.142459330056427858e-02,-2.865125665736572014e+00,-2.239449964484621081e-01,-1.675984578055533358e+00,1.107275427084259967e-01,-4.110536916442210753e+00,1.025809774611642494e-01
7.999996615609044071e-01,-7.122490432780026644e-03,-1.427375588517355798e+00,-2.207342764230183496e-01,-1.310501331229491306e+00,1.040336645684532269e-01,-4.643854828392225187e+00,1.168297534250058861e-01
8.099996573304156788e-01,-2.500615360221891681e-03,4.777451939634735911e-02,-2.069852855341994258e-01,-1.090673989856665749e+00,9.738150172436826901e-02,-5.201274864057234382e+00,1.313696015944779971e-01
8.199996530999269506e-01,2.358802152604947029e-03,1.413967478399213551e+00,-1.847299687385862421e-01,-1.023630687402057093e+00,9.266818500341734988e-02,-5.782258231971835194e+00,1.462789433019066609e-01
8.299996488694383334e-01,7.321711209382360253e-03,2.432405076538530331e+00,-1.565717559332027720e-01,-1.094988414162236134e+00,9.158849720149678242e-02,-6.386059059123033954e+00,1.618494950830566270e-01
8.399996446389496052e-01,1.216369007594562783e-02,2.712637553738495910e+00,-1.247657069261212115e-01,-1.250893518529410997e+00,9.543380454152053383e-02,-7.011584211675790712e+00,1.787142845286058546e-01
8.499996404084608770e-01,1.649319330886941243e-02,1.599390194120629216e+00,-8.929711755158623032e-02,-1.361829072345969172e+00,1.051247518228448780e-01,-7.657232236980133777e+00,1.980578785576863066e-01
8.599996361779722598e-01,1.959869347284870847e-02,-2.057985733978513476e+00,-4.388330159279793530e-02,-1.143375517532632557e+00,1.220088472924716061e-01,-8.320832972384415882e+00,2.219999209449654010e-01
8.699996319474835316e-01,2.014149982586217746e-02,-1.040919506520915938e+01,3.261074699828044043e-02,3.160211503068710570e-02,1.510858055407398037e-01,-9.000107585686324185e+00,2.543705353425851912e-01
8.799996277169948034e-01,1.553171422243187355e-02,-2.779148303982126222e+01,1.950614385053826838e-01,3.617373570640054048e+00,2.123303376684903543e-01,-9.695117321147392886e+00,3.024417537663521838e-01
8.899996234865060751e-01,6.744831740225693852e-04,-6.375263389096718925e+01,5.718952921542264090e-01,1.326137250760881336e+01,3.808235265433498329e-01,-1.041802268961353306e+01,3.811785054610119516e-01
8.999996192560174579e-01,-3.427262592916955480e-02,-8.700000000000000000e+01,1.418807617509450836e+00,3.892157945299386057e+01,9.327354378617296327e-01,-1.122844751117844275e+01,5.241651898620276473e-01
9.099996150255287297e-01,-9.353964051298567506e-02,-8.700000000000000000e+01,2.555737458654823158e+00,8.700000000000000000e+01,2.397423729758772382e+00,-1.133568161829025911e+01,6.806186734528555382e-01
9.199996107950400015e-01,-1.432028154670852427e-01,-8.700000000000000000e+01,1.634399558601005831e+00,8.700000000000000000e+01,3.373784737269984735e+00,-9.031040572934532662e+00,6.078176673896710236e-01
9.299996065645513843e-01,-1.780758381476410523e-01,-8.700000000000000000e+01,-9.813325234655555507e-01,8.700000000000000000e+01,2.496721612974422300e+00,-6.433945224222560100e+00,4.476247279481316288e-01
9.399996023340626561e-01,-1.926548390770552177e-01,-8.700000000000000000e+01,-2.745622651692272598e+00,8.700000000000000000e+01,8.469958583063487145e-01,-4.332681019029724467e+00,4.402829678790470824e-01
9.499995981035739279e-01,-1.711023037568059901e-01,-8.700000000000000000e+01,-3.223187554741423266e+00,5.970942914109272692e+01,-1.643684982575985831e-01,-3.041711443237436363e+00,4.481324870914111802e-01
9.599995938730851996e-01,-1.512896129121091282e-01,-8.700000000000000000e+01,-4.085669332480895477e+00,5.309276755590816066e+01,-5.809507992894389350e-01,-2.416014162939760013e+00,3.826781401761382151e-01
9.699995896425965825e-01,-1.274622151658048874e-01,-8.700000000000000000e+01,-5.058684084981400986e+00,5.190992375935380210e+01,-8.025557839396995075e-01,-1.916569195146569093e+00,3.645971983794082938e-01
9.799995854121078542e-01,-9.701286400977443547e-02,-8.700000000000000000e+01,-6.163208752698850823e+00,5.398560109495512194e+01,-9.127160746307904082e-01,-1.406193499968521055e+00,3.574228120131714981e-01
9.899995811816191260e-01,-5.463516196159864946e-02,-8.700000000000000000e+01,-7.478681202651177529e+00,5.936093326538575354e+01,-9.380542702743793759e-01,-7.934964982557671798e-01,3.646308767127764972e-01
9.999995769511305088e-01,1.170701112046645953e-02,-8.700000000000000000e+01,-9.009671836284958601e+00,6.869636508277629616e+01,-8.640172098335550110e-01,2.516515699739267642e-02,3.860288873071634486e-01
1.009999572720641670e+00,1.286677563346476094e-01,-8.700000000000000000e+01,-1.012871961521149089e+01,8.080552318536851431e+01,-5.905339849624309245e-01,1.113351839757955375e+00,4.101671473351320429e-01
1.019999568490153052e+00,3.468026008914796288e-01,-8.700000000000000000e+01,-8.292980014005035372e+00,8.593846812119221568e+01,7.459058188363498765e-02,2.171615802486945412e+00,3.847556951092589994e-01
1.029999564259664435e+00,7.097111408760188311e-01,-8.700000000000000000e+01,-7.083878133619907480e-01,6.704161236685305880e+01,1.019806887792990224e+00,2.216127154875736416e+00,2.608475047316266004e-01
1.039999560029175596e+00,1.121852616231505229e+00,-8.700000000000000000e+01,7.402535631681429251e+00,3.231874403549741004e+01,1.519354633694392831e+00,9.584108126635196845e-01,1.627664341124758218e-01
1.049999555798686979e+00,1.382734637331491490e+00,-8.700000000000000000e+01,9.466092868328615850e+00,9.505385863851664396e+00,1.441447551996251741e+00,-3.243064064123393209e-01,1.652822683841081441e-01
1.059999551568198362e+00,1.469875204648469325e+00,-6.101503519856259317e+01,8.226576242859239940e+00,1.030066233594235214e+00,1.249907726694699850e+00,-1.082129411824963361e+00,1.418377982982909624e-01
1.069999547337709522e+00,1.503856128117423196e+00,-3.796015041787481437e+01,6.920113000756953348e+00,-1.499798927595142661e+00,1.176336086931801805e+00,-1.455708192053408068e+00,9.696604084781448862e-02
1.079999543107220905e+00,1.522210497686566022e+00,-2.605792174496527736e+01,5.946075308717457375e+00,-2.240582311630056722e+00,1.185603736814234921e+00,-1.668420498977265742e+00,6.493588784116403889e-02
1.089999538876732288e+00,1.525225895333290005e+00,-1.887103663846423984e+01,5.174462060354638737e+00,-2.367861271198717255e+00,1.226214059873320217e+00,-1.828688862000090509e+00,3.915990973371812761e-02
1.099999534646243449e+00,1.513275799695065205e+00,-1.393639376360510340e+01,4.503319857226721012e+00,-2.231108134993890157e+00,1.276983644970847820e+00,-1.970425855221380473e+00,1.849077069529971376e-02
1.109999530415754831e+00,1.487136008028598244e+00,-1.018447311357329887e+01,3.870653291622618397e+00,-1.943866164077526548e+00,1.326947058346282127e+00,-2.100668243043986472e+00,2.603826152442801495e-03
1.119999526185266214e+00,1.448217845190554076e+00,-7.118466270924241002e+00,3.244000517997098765e+00,-1.541170143511431334e+00,1.369182615592272834e+00,-2.215134300008640977e+00,-8.563488462638008808e-03
1.129999521954777375e+00,1.398695952978698420e+00,-4.507010292004734353e+00,2.611728387153581465e+00,-1.028091491360804577e+00,1.398944196597018852e+00,-2.304558412593304517e+00,-1.511939147830401037e-02
1.139999517724288758e+00,1.341545270790502231e+00,-2.249699366464763095e+00,1.976146887894438375e+00,-3.947794856557781951e-01,1.413154091580782978e+00,-2.357781156101992348e+00,-1.730850007707494115e-02
1.149999513493800141e+00,1.280531251716014784e+00,-3.104639018827795582e-01,1.347564555786728402e+00,3.816192160349300977e-01,1.410233044252951817e+00,-2.363140450010921878e+00,-1.552426623742028840e-02
1.159999509263311301e+00,1.220204879666368925e+00,1.318090776933650732e+00,7.385675040158764526e-01,1.343744945754348663e+00,1.389856301533078486e+00,-2.308317413942309937e+00,-1.028528265151958457e-02
1.169999505032822684e+00,1.165963640580154337e+00,2.631161849548538711e+00,1.584504346110368056e-01,2.572197731280105870e+00,1.352487594660199521e+00,-2.178108695385220450e+00,-2.193025889796583559e-03
1.179999500802334067e+00,1.124236079251396125e+00,3.607226529848588381e+00,-3.912647373519000382e-01,4.223987734394619054e+00,1.298691382895482693e+00,-1.949128882495632098e+00,8.157018299509381093e-03
1.189999496571845228e+00,1.102792155865032653e+00,4.165351211900407691e+00,-9.170776248389740370e-01,6.606594325647665578e+00,1.228363147466618344e+00,-1.580553931149512259e+00,2.043355851030626003e-02
1.199999492341356611e+00,1.110941393008537892e+00,4.041555520908362453e+00,-1.420432060632595306e+00,1.029489215563935289e+01,1.140327913389260095e+00,-1.003788938303918910e+00,3.531439143890821586e-02
1.209999488110867771e+00,1.158535338133892756e+00,2.531550216623999372e+00,-1.849416050139747192e+00,1.618818489846252362e+01,1.033570888616317740e+00,-1.342617285429842378e-01,5.622489547802126536e-02
1.219999483880379154e+00,1.250343991076771966e+00,-1.700580351150213776e+00,-1.997182268367496683e+00,2.492956922520292551e+01,9.118255196166991094e-01,1.010780947951758657e+00,9.129388594912105082e-02
1.229999479649890537e+00,1.369503209776281594e+00,-9.462756906590982453e+00,-1.494419989672069793e+00,3.459818655442514768e+01,7.855148028655623005e-01,2.014533998596502506e+00,1.477232071689271731e-01
1.239999475419401698e+00,1.456533240635862203e+00,-1.779333031745673566e+01,-3.128035632812296019e-01,3.934971706423085891e+01,6.517945788743738644e-01,2.125012018536821312e+00,2.110884353721935447e-01
1.249999471188913081e+00,1.437406091960011345e+00,-2.176120743805065061e+01,8.445586026520259804e-01,3.645078123947592275e+01,4.907509799970107833e-01,1.329524217223828408e+00,2.509577766396186016e-01
1.259999466958424463e+00,1.304102205055383878e+00,-2.140008138573811536e+01,1.463692876885386740e+00,3.035536818852470731e+01,3.156896572305191717e-01,4.067574215253351722e-01,2.627293248386791680e-01
1.269999462727935624e+00,1.107621753466079051e+00,-1.951005397396086138e+01,1.646391843905811836e+00,2.500774627153866092e+01,1.586148253998688196e-01,-2.293356822791275951e-01,2.604629257471451353e-01
1.279999458497447007e+00,8.935468560154524731e-01,-1.759441325698619352e+01,1.612943571295125000e+00,2.119807976588776555e+01,3.250952209929837411e-02,-5.939947680884690717e-01,2.539400958151724064e-01
1.289999454266958390e+00,6.851261333487264071e-01,-1.601247704511423464e+01,1.489622954778901720e+00,1.858786632909150427e+01,-6.415366226441431008e-02,-7.844406076224407220e-01,2.468581622802111242e-01
1.299999450036469550e+00,4.918588529995311376e-01,-1.476437967752790215e+01,1.333245963629344555e+00,1.678325523511082551e+01,-1.366989609432835429e-01,-8.699872402252848413e-01,2.402575416690133914e-01
1.309999445805980933e+00,3.169070929839893913e-01,-1.379028452822928941e+01,1.168775379632586153e+00,1.552247821494150237e+01,-1.902859935484576548e-01,-8.908753807311804440e-01,2.343848948305327917e-01
1.319999441575492316e+00,1.606202499723474730e-01,-1.303649085690192422e+01,1.007486711674101754e+00,1.464874825732741570e+01,-2.291787385157087742e-01,-8.704035947397329442e-01,2.293039556087672626e-01
1.329999437345003477e+00,2.203704718902857115e-02,-1.246083430754680599e+01,8.544766891579065327e-01,1.406791967729631665e+01,-2.568175330218085972e-01,-8.228273477724520335e-01,2.250431591408754151e-01
1.339999433114514860e+00,-1.004408354293757216e-01,-1.202835972686278332e+01,7.118631334453321413e-01,1.372093734158585754e+01,-2.759841857304762280e-01,-7.573810721015705738e-01,2.216119999275241170e-01
1.349999428884026242e+00,-2.086926222951069887e-01,-1.170822451372305473e+01,5.803096739875002186e-01,1.356887114799963001e+01,-2.889333694830127364e-01,-6.802287818901777694e-01,2.189955772784392685e-01
1.359999424653537403e+00,-3.046488117749260871e-01,-1.147283359397625269e+01,4.598467800914863290e-01,1.358557020910917146e+01,-2.974967552969071671e-01,-5.954301588895982711e-01,2.171572198971234435e-01
1.369999420423048786e+00,-3.901238867135727317e-01,-1.129830261077311704e+01,3.503348881727899045e-01,1.375445781815642476e+01,-3.031769340723808326e-01,-5.054247074160950204e-01,2.160506631402007438e-01
1.379999416192559947e+00,-4.666886378820894743e-01,-1.116531263436454502e+01,2.517023378226015407e-01,1.406740564718103492e+01,-3.072366689005403551e-01,-4.112370556990199155e-01,2.156344282627334907e-01
