time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7
0.13999994077315828,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14999993654266955,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15999993231218088,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16999992808169215,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17999992385120347,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1899999196207148,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19999991539022607,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2099999111597374,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21999990692924873,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22999990269876,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23999989846827127,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24999989423778263,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2599998900072939,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2699998857768052,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2799998815463165,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2899998773158278,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29999987308533915,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3099998688548504,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3199998646243617,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3299998603938731,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33999985616338435,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3499998519328957,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3599998477024069,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36999984347191833,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3799998392414296,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3899998350109409,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39999983078045215,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4099998265499634,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4199998223194748,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4299998180889861,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43999981385849746,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44999980962800873,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45999980539752,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4699998011670313,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47999979693654254,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4899997927060539,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49999978847556525,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5099997842450765,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5199997800145878,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5299997757840992,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5399997715536105,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5499997673231217,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5599997630926331,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5699997588621444,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5799997546316557,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.589999750401167,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999997461706783,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6099997419401896,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6199997377097008,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6299997334792121,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6399997292487235,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6499997250182348,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6599997207877462,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6699997165572574,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6799997123267687,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.68999970809628,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6999997038657914,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7099996996353025,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7199996954048138,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7299996911743252,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7399996869438364,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7499996827133478,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7599996784828592,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7699996742523706,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7799996700218818,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7899996657913929,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7999996615609043,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8099996573304157,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8199996530999268,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8299996488694382,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8399996446389496,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8499996404084608,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8599996361779721,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8699996319474835,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8799996277169949,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.889999623486506,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8999996192560175,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9099996150255288,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91999961079504,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9299996065645514,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9399996023340625,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.949999598103574,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9599995938730853,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9699995896425965,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9799995854121079,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9899995811816192,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999995769511304,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0099995727206417,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.019999568490153,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0299995642596644,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0399995600291756,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0499995557986868,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0599995515681984,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0699995473377095,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.079999543107221,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0899995388767323,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0999995346462434,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1099995304157548,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1199995261852662,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1299995219547772,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1399995177242888,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1499995134938,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1599995092633113,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1699995050328227,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.179999500802334,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1899994965718452,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1999994923413566,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2099994881108675,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2199994838803792,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2299994796498903,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2399994754194017,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.249999471188913,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2599994669584245,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2699994627279356,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.279999458497447,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2899994542669584,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2999994500364696,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3099994458059807,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3199994415754923,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3299994373450035,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3399994331145149,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3499994288840262,-0.1835494367156443,0.5439865126398635,3.2898848938456804,2.0569068142447735,-0.14673350810175592,0.5503785754644878,0.7165020669750152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
