elapsed_time,x,y,z
0.0,0.6142792711593689,0.30874769433916294,0.24011407514511718
0.100079,0.6138043493074615,0.30943622465465487,0.23967214233858145
0.200062,0.6131473018958848,0.3105503244725062,0.23906258033006111
0.3001,0.6122550632230216,0.31202860438098956,0.2382769045755984
0.399997,0.6111122031473067,0.31372914311545813,0.23733262255261994
0.500028,0.6096575198635453,0.31552295401459285,0.23620602985254802
0.599956,0.607834734610316,0.3172283227895242,0.23486712817733896
0.69996,0.6057348531527477,0.3187115243177775,0.23322909471724843
0.800051,0.603431178566947,0.31984732995920906,0.23116748929225975
0.900048,0.6006083200392708,0.32042325456452614,0.22848865725152281
1.000058,0.5963511726842261,0.3198919192648194,0.2250403010348379
1.100059,0.5900447105704087,0.3178310178985261,0.2207919956867724
1.20015,0.5817128920789115,0.3141695113385709,0.2160827941179223
1.300031,0.5713392884710721,0.30889911938815406,0.21123051180690605
1.400043,0.5590181769897452,0.30208295705287125,0.2066343490948215
1.499979,0.5449310125064255,0.29385724452564516,0.20268097182270903
1.600065,0.5291939214701468,0.28433157209819265,0.1996535056700403
1.700082,0.5124069641769834,0.2739133726508975,0.19775442046078912
1.800045,0.49510452131481675,0.2629759591668792,0.19693395027201266
1.900031,0.4781035199616127,0.2522983492384283,0.196933418775593
2.000052,0.4612466314304933,0.24187939413380838,0.19732052926243085
2.100114,0.4457205016488604,0.23241916979632862,0.1975636695240416
2.199952,0.43129418939258957,0.22373156120999105,0.19714616626712428
2.300028,0.41869842194405626,0.21619422629616047,0.19564982383615243
2.399997,0.4078294029250147,0.2096294488112699,0.19279758435050454
2.500091,0.3989060954299906,0.20405665275362084,0.18852280671395796
2.600007,0.3915597158260174,0.19919287806278219,0.18359629073955774
2.699991,0.3847226695228023,0.19434934309473478,0.17911505094793254
2.800036,0.3789200764483658,0.18964792066985808,0.17520381078102873
2.900028,0.37481554020854524,0.18491008432319203,0.1718911096115858
3.000073,0.3728249591289157,0.18014106711223926,0.16913696097634062
3.100026,0.3732159164754029,0.17568375196175928,0.1669603972630292
3.20003,0.3755536832563262,0.1714058865489625,0.1652112474818241
3.300057,0.3803138836022445,0.1676324391074837,0.16311911798385087
3.399987,0.3887957413471253,0.1645744505829166,0.16010821987222507
3.50013,0.4014788313483599,0.1626303634778118,0.15638267477346676
3.599993,0.41878533572593346,0.16209984600430097,0.15241780624520607
3.700025,0.4404597976413725,0.1633193767766345,0.14904813529085276
3.799992,0.4652968117579652,0.16643038590432885,0.14730366284856147
3.899991,0.49108843677792896,0.17106544683378122,0.14805726307421035
4.000027,0.5148276473622344,0.17614570354770143,0.151653661358535
4.100035,0.5337370222889255,0.18014728933762172,0.15769102921022723
4.200082,0.5464429252644667,0.1820995717506362,0.16511737679644362
4.300005,0.5559722906052437,0.18287896870817916,0.1719848301242435
4.400045,0.5631856837551238,0.18127790066373384,0.17825917178850884
4.500044,0.5651575107074696,0.17550919760818945,0.1841264695390124
4.600001,0.559431391094456,0.16478173337313007,0.19018182111265516
4.700065,0.5460643135648562,0.15051157654170452,0.19701437171817382
4.800051,0.5273225147080417,0.13476746039670393,0.2053998738963993
4.866656,0.5130309686375286,0.12471301183603431,0.21140514724428552
5.000046,0.4838080572696203,0.10783073506349238,0.2224526558633051
5.10018,0.4633652851557893,0.09759658008836813,0.22891190198934702
5.200069,0.4452921046956209,0.08856528612951017,0.23318308341498206
5.299989,0.4297906539910145,0.07992857726784353,0.23500050495996566
5.400052,0.41673137881508854,0.07183749535744521,0.23411062541217065
5.500033,0.4052476423505332,0.06438760141565854,0.23046977454662537
5.600043,0.39498849253588636,0.05760816834354014,0.2251569649212045
