time,q1,q2,q3,q4,q5,q6,q7
0.063250,-0.000001,-0.781335,0.000000,-2.424864,-0.000010,1.578798,0.785398
0.065257,-0.000001,-0.781335,0.000000,-2.424864,-0.000010,1.579046,0.785398
0.067353,-0.000001,-0.781335,0.000000,-2.424862,-0.000010,1.579801,0.785398
0.069276,-0.000001,-0.781335,0.000000,-2.424861,-0.000010,1.580314,0.785398
0.071303,-0.000001,-0.781335,0.000000,-2.424860,-0.000010,1.580574,0.785398
0.073353,-0.000001,-0.781335,0.000000,-2.424857,-0.000010,1.581361,0.785398
0.075298,-0.000001,-0.781335,0.000000,-2.424856,-0.000010,1.581626,0.785398
0.077271,-0.000001,-0.781335,0.000000,-2.424853,-0.000010,1.582161,0.785398
0.079284,-0.000001,-0.781335,0.000000,-2.424849,-0.000010,1.582700,0.785398
0.081267,-0.000001,-0.781335,0.000000,-2.424845,-0.000010,1.583244,0.785398
0.083292,-0.000001,-0.781335,0.000000,-2.424840,-0.000010,1.583790,0.785398
0.085264,-0.000001,-0.781335,0.000000,-2.424834,-0.000010,1.584339,0.785398
0.087273,-0.000001,-0.781335,0.000000,-2.424828,-0.000010,1.584890,0.785398
0.089263,-0.000001,-0.781335,0.000000,-2.424820,-0.000010,1.585442,0.785398
0.091272,-0.000001,-0.781335,0.000000,-2.424812,-0.000010,1.585995,0.785398
0.093265,-0.000001,-0.781335,0.000000,-2.424802,-0.000010,1.586547,0.785398
0.095261,-0.000001,-0.781335,0.000000,-2.424792,-0.000010,1.587099,0.785398
0.097262,-0.000001,-0.781335,0.000000,-2.424780,-0.000010,1.587650,0.785398
0.099260,-0.000001,-0.781335,0.000000,-2.424768,-0.000010,1.588199,0.785398
0.101265,-0.000001,-0.781335,0.000000,-2.424754,-0.000010,1.588746,0.785398
0.103274,-0.000001,-0.781335,0.000000,-2.424739,-0.000010,1.589290,0.785398
0.105315,-0.000001,-0.781335,0.000000,-2.424723,-0.000010,1.589830,0.785398
0.107334,-0.000001,-0.781335,0.000000,-2.424705,-0.000010,1.590367,0.785398
0.109392,-0.000001,-0.781335,0.000000,-2.424686,-0.000010,1.590900,0.785398
0.111300,-0.000001,-0.781335,0.000000,-2.424666,-0.000010,1.591427,0.785398
0.113485,-0.000001,-0.781335,0.000000,-2.424645,-0.000010,1.591950,0.785398
0.115410,-0.000001,-0.781335,0.000000,-2.424622,-0.000010,1.592467,0.785398
0.117369,-0.000001,-0.781335,0.000000,-2.424597,-0.000010,1.592977,0.785398
0.119464,-0.000001,-0.781335,0.000000,-2.424571,-0.000010,1.593482,0.785398
0.121227,-0.000001,-0.781335,0.000000,-2.424544,-0.000010,1.593979,0.785398
0.123290,-0.000001,-0.781335,0.000000,-2.424515,-0.000010,1.594469,0.785398
0.125290,-0.000001,-0.781335,0.000000,-2.424484,-0.000010,1.594951,0.785398
0.127295,-0.000001,-0.781335,0.000000,-2.424468,-0.000010,1.595189,0.785398
0.129329,-0.000001,-0.781335,0.000000,-2.424418,-0.000010,1.595891,0.785398
0.131516,-0.000001,-0.781335,0.000000,-2.424382,-0.000010,1.596349,0.785398
0.133320,-0.000001,-0.781335,0.000000,-2.424345,-0.000010,1.596797,0.785398
0.135335,-0.000001,-0.781335,0.000000,-2.424306,-0.000010,1.597236,0.785398
0.137259,-0.000001,-0.781335,0.000000,-2.424285,-0.000010,1.597452,0.785398
0.139326,-0.000001,-0.781335,0.000000,-2.424222,-0.000010,1.598085,0.785398
0.141218,-0.000001,-0.781335,0.000000,-2.424178,-0.000010,1.598495,0.785398
0.143244,-0.000001,-0.781335,0.000000,-2.424155,-0.000010,1.598696,0.785398
0.145365,-0.000001,-0.781335,0.000000,-2.424108,-0.000010,1.599090,0.785398
0.147497,-0.000001,-0.781335,0.000000,-2.424034,-0.000010,1.599661,0.785398
0.149304,-0.000001,-0.781335,0.000000,-2.424008,-0.000010,1.599846,0.785398
0.151307,-0.000001,-0.781335,0.000000,-2.423956,-0.000010,1.600208,0.785398
0.153304,-0.000001,-0.781335,0.000000,-2.423901,-0.000010,1.600559,0.785398
0.155300,-0.000001,-0.781335,0.000000,-2.423845,-0.000010,1.600898,0.785398
0.157267,-0.000001,-0.781335,0.000000,-2.423787,-0.000010,1.601226,0.785398
0.159273,-0.000001,-0.781335,0.000000,-2.423727,-0.000010,1.601543,0.785398
0.161338,-0.000001,-0.781335,0.000000,-2.423665,-0.000010,1.601847,0.785398
0.163301,-0.000001,-0.781335,0.000000,-2.423601,-0.000010,1.602140,0.785398
0.165302,-0.000001,-0.781335,0.000000,-2.423535,-0.000010,1.602421,0.785398
0.167310,-0.000001,-0.781335,0.000000,-2.423467,-0.000010,1.602690,0.785398
0.169289,-0.000001,-0.781335,0.000000,-2.423398,-0.000010,1.602947,0.785398
0.171286,-0.000001,-0.781335,0.000000,-2.423326,-0.000010,1.603192,0.785398
0.173278,-0.000001,-0.781335,0.000000,-2.423253,-0.000010,1.603424,0.785398
0.175298,-0.000001,-0.781335,0.000000,-2.423177,-0.000010,1.603645,0.785398
0.177264,-0.000001,-0.781335,0.000000,-2.423100,-0.000010,1.603853,0.785398
0.179258,-0.000001,-0.781335,0.000000,-2.423021,-0.000010,1.604049,0.785398
0.181330,-0.000001,-0.781335,0.000000,-2.422939,-0.000010,1.604233,0.785398
0.183292,-0.000001,-0.781335,0.000000,-2.422856,-0.000010,1.604404,0.785398
0.185262,-0.000001,-0.781335,0.000000,-2.422771,-0.000010,1.604564,0.785398
0.187279,-0.000001,-0.781335,0.000000,-2.422685,-0.000010,1.604711,0.785398
0.189283,-0.000001,-0.781335,0.000000,-2.422596,-0.000010,1.604846,0.785398
0.191255,-0.000001,-0.781335,0.000000,-2.422505,-0.000010,1.604969,0.785398
0.193319,-0.000001,-0.781335,0.000000,-2.422413,-0.000010,1.605080,0.785398
0.195250,-0.000001,-0.781335,0.000000,-2.422318,-0.000010,1.605179,0.785398
0.197307,-0.000001,-0.781335,0.000000,-2.422222,-0.000010,1.605266,0.785398
0.199368,-0.000001,-0.781335,0.000000,-2.422124,-0.000010,1.605342,0.785398
0.201287,-0.000001,-0.781335,0.000000,-2.422074,-0.000010,1.605375,0.785398
0.203306,-0.000001,-0.781335,0.000000,-2.421973,-0.000010,1.605433,0.785398
0.205300,-0.000001,-0.781335,0.000000,-2.421871,-0.000010,1.605480,0.785398
0.207298,-0.000001,-0.781335,0.000000,-2.421766,-0.000010,1.605515,0.785398
0.209299,-0.000001,-0.781335,0.000000,-2.421660,-0.000010,1.605539,0.785398
0.211249,-0.000001,-0.781335,0.000000,-2.421552,-0.000010,1.605552,0.785398
0.213295,-0.000001,-0.781335,0.000000,-2.421443,-0.000010,1.605554,0.785398
0.215294,-0.000001,-0.781335,0.000000,-2.421332,-0.000010,1.605554,0.785398
0.217294,-0.000001,-0.781335,0.000000,-2.421222,-0.000010,1.605554,0.785398
0.219268,-0.000001,-0.781335,0.000000,-2.421111,-0.000010,1.605554,0.785398
0.221284,-0.000001,-0.781335,0.000000,-2.420999,-0.000010,1.605554,0.785398
0.223303,-0.000001,-0.781335,0.000000,-2.420888,-0.000010,1.605554,0.785398
0.225300,-0.000001,-0.781335,0.000000,-2.420776,-0.000010,1.605554,0.785398
0.227299,-0.000001,-0.781335,0.000000,-2.420664,-0.000010,1.605554,0.785398
0.229293,-0.000001,-0.781335,0.000000,-2.420551,-0.000010,1.605554,0.785398
0.231304,-0.000001,-0.781335,0.000000,-2.420438,-0.000010,1.605554,0.785398
0.233264,-0.000001,-0.781335,0.000000,-2.420325,-0.000010,1.605554,0.785398
0.235296,-0.000001,-0.781335,0.000000,-2.420211,-0.000010,1.605554,0.785398
0.237293,-0.000001,-0.781335,0.000000,-2.420097,-0.000010,1.605554,0.785398
0.239293,-0.000001,-0.781335,0.000000,-2.419983,-0.000010,1.605554,0.785398
0.241292,-0.000001,-0.781335,0.000000,-2.419869,-0.000010,1.605554,0.785398
0.243266,-0.000001,-0.781335,0.000000,-2.419754,-0.000010,1.605554,0.785398
0.245276,-0.000001,-0.781335,0.000000,-2.419697,-0.000010,1.605554,0.785398
0.247299,-0.000001,-0.781335,0.000000,-2.419524,-0.000010,1.605554,0.785398
0.249302,-0.000001,-0.781335,0.000000,-2.419409,-0.000010,1.605554,0.785398
0.251291,-0.000001,-0.781335,0.000000,-2.419294,-0.000010,1.605554,0.785398
0.253332,-0.000001,-0.781335,0.000000,-2.419178,-0.000010,1.605554,0.785398
0.255303,-0.000001,-0.781335,0.000000,-2.419062,-0.000010,1.605554,0.785398
0.257310,-0.000001,-0.781335,0.000000,-2.418946,-0.000010,1.605554,0.785398
0.259307,-0.000001,-0.781335,0.000000,-2.418829,-0.000010,1.605554,0.785398
0.261306,-0.000001,-0.781335,0.000000,-2.418713,-0.000010,1.605554,0.785398
0.263263,-0.000001,-0.781335,0.000000,-2.418596,-0.000010,1.605554,0.785398
0.265265,-0.000001,-0.781335,0.000000,-2.418480,-0.000010,1.605554,0.785398
0.267261,-0.000001,-0.781335,0.000000,-2.418363,-0.000010,1.605554,0.785398
0.269291,-0.000001,-0.781335,0.000000,-2.418245,-0.000010,1.605554,0.785398
0.271265,-0.000001,-0.781335,0.000000,-2.418128,-0.000010,1.605554,0.785398
0.273261,-0.000001,-0.781335,0.000000,-2.418011,-0.000010,1.605554,0.785398
0.275260,-0.000001,-0.781335,0.000000,-2.417893,-0.000010,1.605554,0.785398
0.277413,-0.000001,-0.781335,0.000000,-2.417776,-0.000010,1.605554,0.785398
0.279337,-0.000001,-0.781335,0.000000,-2.417658,-0.000010,1.605554,0.785398
0.281262,-0.000001,-0.781335,0.000000,-2.417540,-0.000010,1.605554,0.785398
0.283262,-0.000001,-0.781335,0.000000,-2.417422,-0.000010,1.605554,0.785398
0.285491,-0.000001,-0.781335,0.000000,-2.417304,-0.000010,1.605554,0.785398
0.287268,-0.000001,-0.781335,0.000000,-2.417186,-0.000010,1.605554,0.785398
0.289272,-0.000001,-0.781335,0.000000,-2.417068,-0.000010,1.605554,0.785398
0.291303,-0.000001,-0.781335,0.000000,-2.416950,-0.000010,1.605554,0.785398
0.293305,-0.000001,-0.781335,0.000000,-2.416832,-0.000010,1.605554,0.785398
0.295393,-0.000001,-0.781335,0.000000,-2.416714,-0.000010,1.605554,0.785398
0.297262,-0.000001,-0.781335,0.000000,-2.416596,-0.000010,1.605554,0.785398
0.299283,-0.000001,-0.781335,0.000000,-2.416477,-0.000010,1.605554,0.785398
0.301285,-0.000001,-0.781335,0.000000,-2.416359,-0.000010,1.605554,0.785398
0.303283,-0.000001,-0.781335,0.000000,-2.416241,-0.000010,1.605554,0.785398
0.305274,-0.000001,-0.781335,0.000000,-2.416122,-0.000010,1.605554,0.785398
0.307351,-0.000001,-0.781335,0.000000,-2.416004,-0.000010,1.605554,0.785398
0.309443,-0.000001,-0.781335,0.000000,-2.415886,-0.000010,1.605554,0.785398
0.311370,-0.000001,-0.781335,0.000000,-2.415768,-0.000010,1.605554,0.785398
0.313224,-0.000001,-0.781335,0.000000,-2.415649,-0.000010,1.605554,0.785398
0.315232,-0.000001,-0.781335,0.000000,-2.415531,-0.000010,1.605554,0.785398
0.317516,-0.000001,-0.781335,0.000000,-2.415413,-0.000010,1.605554,0.785398
0.319428,-0.000001,-0.781335,0.000000,-2.415295,-0.000010,1.605554,0.785398
0.321230,-0.000001,-0.781335,0.000000,-2.415177,-0.000010,1.605554,0.785398
0.323283,-0.000001,-0.781335,0.000000,-2.415059,-0.000010,1.605554,0.785398
0.325217,-0.000001,-0.781335,0.000000,-2.414941,-0.000010,1.605554,0.785398
0.327293,-0.000001,-0.781335,0.000000,-2.414823,-0.000010,1.605554,0.785398
0.329365,-0.000001,-0.781335,0.000000,-2.414706,-0.000010,1.605554,0.785398
0.331272,-0.000001,-0.781335,0.000000,-2.414588,-0.000010,1.605554,0.785398
0.333277,-0.000001,-0.781335,0.000000,-2.414470,-0.000010,1.605554,0.785398
0.335256,-0.000001,-0.781335,0.000000,-2.414353,-0.000010,1.605554,0.785398
0.337264,-0.000001,-0.781335,0.000000,-2.414236,-0.000010,1.605554,0.785398
0.339334,-0.000001,-0.781335,0.000000,-2.414119,-0.000010,1.605554,0.785398
0.341271,-0.000001,-0.781335,0.000000,-2.414002,-0.000010,1.605554,0.785398
0.343330,-0.000001,-0.781335,0.000000,-2.413885,-0.000010,1.605554,0.785398
0.345285,-0.000001,-0.781335,0.000000,-2.413768,-0.000010,1.605554,0.785398
0.347273,-0.000001,-0.781335,0.000000,-2.413651,-0.000010,1.605554,0.785398
0.349271,-0.000001,-0.781335,0.000000,-2.413535,-0.000010,1.605554,0.785398
0.351254,-0.000001,-0.781335,0.000000,-2.413418,-0.000010,1.605554,0.785398
0.353296,-0.000001,-0.781335,0.000000,-2.413360,-0.000010,1.605554,0.785398
0.355254,-0.000001,-0.781335,0.000000,-2.413244,-0.000010,1.605554,0.785398
0.357331,-0.000001,-0.781335,0.000000,-2.413070,-0.000010,1.605554,0.785398
0.359422,-0.000001,-0.781335,0.000000,-2.412955,-0.000010,1.605554,0.785398
0.361366,-0.000001,-0.781335,0.000000,-2.412839,-0.000010,1.605554,0.785398
0.363414,-0.000001,-0.781335,0.000000,-2.412724,-0.000010,1.605554,0.785398
0.365305,-0.000001,-0.781335,0.000000,-2.412609,-0.000010,1.605554,0.785398
0.367350,-0.000001,-0.781335,0.000000,-2.412494,-0.000010,1.605554,0.785398
0.369258,-0.000001,-0.781335,0.000000,-2.412380,-0.000010,1.605554,0.785398
0.371281,-0.000001,-0.781335,0.000000,-2.412265,-0.000010,1.605554,0.785398
0.373280,-0.000001,-0.781335,0.000000,-2.412151,-0.000010,1.605554,0.785398
0.375274,-0.000001,-0.781335,0.000000,-2.412037,-0.000010,1.605554,0.785398
0.377237,-0.000001,-0.781335,0.000000,-2.411924,-0.000010,1.605554,0.785398
0.379209,-0.000001,-0.781335,0.000000,-2.411810,-0.000010,1.605554,0.785398
0.381327,-0.000001,-0.781335,0.000000,-2.411697,-0.000010,1.605554,0.785398
0.383305,-0.000001,-0.781335,0.000000,-2.411641,-0.000010,1.605554,0.785398
0.385296,-0.000001,-0.781335,0.000000,-2.411528,-0.000010,1.605554,0.785398
0.387294,-0.000001,-0.781335,0.000000,-2.411415,-0.000010,1.605554,0.785398
0.389292,-0.000001,-0.781335,0.000000,-2.411303,-0.000010,1.605554,0.785398
0.391296,-0.000001,-0.781335,0.000000,-2.411191,-0.000010,1.605554,0.785398
0.393279,-0.000001,-0.781335,0.000000,-2.411079,-0.000010,1.605554,0.785398
0.395303,-0.000001,-0.781335,0.000000,-2.410968,-0.000010,1.605554,0.785398
0.397301,-0.000001,-0.781335,0.000000,-2.410857,-0.000010,1.605554,0.785398
0.399264,-0.000001,-0.781335,0.000000,-2.410746,-0.000010,1.605554,0.785398
0.401299,-0.000001,-0.781335,0.000000,-2.410636,-0.000010,1.605554,0.785398
0.403296,-0.000001,-0.781335,0.000000,-2.410525,-0.000010,1.605554,0.785398
0.405288,-0.000001,-0.781335,0.000000,-2.410416,-0.000010,1.605554,0.785398
0.407280,-0.000001,-0.781335,0.000000,-2.410306,-0.000010,1.605554,0.785398
0.409276,-0.000001,-0.781335,0.000000,-2.410197,-0.000010,1.605554,0.785398
0.411275,-0.000001,-0.781335,0.000000,-2.410088,-0.000010,1.605554,0.785398
0.413263,-0.000001,-0.781335,0.000000,-2.409979,-0.000010,1.605554,0.785398
0.415294,-0.000001,-0.781335,0.000000,-2.409871,-0.000010,1.605554,0.785398
0.417283,-0.000001,-0.781335,0.000000,-2.409763,-0.000010,1.605554,0.785398
0.419264,-0.000001,-0.781335,0.000000,-2.409656,-0.000010,1.605554,0.785398
0.421263,-0.000001,-0.781335,0.000000,-2.409548,-0.000010,1.605554,0.785398
0.423277,-0.000001,-0.781335,0.000000,-2.409442,-0.000010,1.605554,0.785398
0.425292,-0.000001,-0.781335,0.000000,-2.409335,-0.000010,1.605554,0.785398
0.427289,-0.000001,-0.781335,0.000000,-2.409229,-0.000010,1.605554,0.785398
0.429262,-0.000001,-0.781335,0.000000,-2.409123,-0.000010,1.605554,0.785398
0.431296,-0.000001,-0.781335,0.000000,-2.409018,-0.000010,1.605554,0.785398
0.433208,-0.000001,-0.781335,0.000000,-2.408913,-0.000010,1.605554,0.785398
0.435304,-0.000001,-0.781335,0.000000,-2.408809,-0.000010,1.605554,0.785398
0.437291,-0.000001,-0.781335,0.000000,-2.408705,-0.000010,1.605554,0.785398
0.439296,-0.000001,-0.781335,0.000000,-2.408601,-0.000010,1.605554,0.785398
0.441256,-0.000001,-0.781335,0.000000,-2.408497,-0.000010,1.605554,0.785398
0.443281,-0.000001,-0.781335,0.000000,-2.408394,-0.000010,1.605554,0.785398
0.445261,-0.000001,-0.781335,0.000000,-2.408292,-0.000010,1.605554,0.785398
0.447264,-0.000001,-0.781335,0.000000,-2.408190,-0.000010,1.605554,0.785398
0.449209,-0.000001,-0.781335,0.000000,-2.408088,-0.000010,1.605554,0.785398
0.451289,-0.000001,-0.781335,0.000000,-2.407987,-0.000010,1.605554,0.785398
0.453558,-0.000001,-0.781335,0.000000,-2.407886,-0.000010,1.605554,0.785398
0.455347,-0.000001,-0.781335,0.000000,-2.407786,-0.000010,1.605554,0.785398
0.457244,-0.000001,-0.781335,0.000000,-2.407686,-0.000010,1.605554,0.785398
0.459419,-0.000001,-0.781335,0.000000,-2.407586,-0.000010,1.605554,0.785398
0.461323,-0.000001,-0.781335,0.000000,-2.407487,-0.000010,1.605554,0.785398
0.463249,-0.000001,-0.781335,0.000000,-2.407388,-0.000010,1.605554,0.785398
0.465291,-0.000001,-0.781335,0.000000,-2.407290,-0.000010,1.605554,0.785398
0.467273,-0.000001,-0.781335,0.000000,-2.407193,-0.000010,1.605554,0.785398
0.469266,-0.000001,-0.781335,0.000000,-2.407144,-0.000010,1.605554,0.785398
0.471252,-0.000001,-0.781335,0.000000,-2.406999,-0.000010,1.605554,0.785398
0.473282,-0.000001,-0.781335,0.000000,-2.406950,-0.000010,1.605554,0.785398
0.475294,-0.000001,-0.781335,0.000000,-2.406854,-0.000010,1.605554,0.785398
0.477292,-0.000001,-0.781335,0.000000,-2.406759,-0.000010,1.605554,0.785398
0.479319,-0.000001,-0.781335,0.000000,-2.406663,-0.000010,1.605554,0.785398
0.481317,-0.000001,-0.781335,0.000000,-2.406522,-0.000010,1.605554,0.785398
0.483335,-0.000001,-0.781335,0.000000,-2.406475,-0.000010,1.605554,0.785398
0.485323,-0.000001,-0.781335,0.000000,-2.406381,-0.000010,1.605554,0.785398
0.487282,-0.000001,-0.781335,0.000000,-2.406288,-0.000010,1.605554,0.785398
0.489278,-0.000001,-0.781335,0.000000,-2.406195,-0.000010,1.605554,0.785398
0.491284,-0.000001,-0.781335,0.000000,-2.406103,-0.000010,1.605554,0.785398
0.493300,-0.000001,-0.781335,0.000000,-2.406011,-0.000010,1.605554,0.785398
0.495296,-0.000001,-0.781335,0.000000,-2.405920,-0.000010,1.605554,0.785398
0.497279,-0.000001,-0.781335,0.000000,-2.405829,-0.000010,1.605554,0.785398
0.499303,-0.000001,-0.781335,0.000000,-2.405739,-0.000010,1.605554,0.785398
0.501301,-0.000001,-0.781335,0.000000,-2.405649,-0.000010,1.605554,0.785398
0.503268,-0.000001,-0.781335,0.000000,-2.405560,-0.000010,1.605554,0.785398
0.505298,-0.000001,-0.781335,0.000000,-2.405471,-0.000010,1.605554,0.785398
0.507314,-0.000001,-0.781335,0.000000,-2.405383,-0.000010,1.605554,0.785398
0.509267,-0.000001,-0.781335,0.000000,-2.405295,-0.000010,1.605554,0.785398
0.511298,-0.000001,-0.781335,0.000000,-2.405208,-0.000010,1.605554,0.785398
0.513294,-0.000001,-0.781335,0.000000,-2.405122,-0.000010,1.605554,0.785398
0.515292,-0.000001,-0.781335,0.000000,-2.405035,-0.000010,1.605554,0.785398
0.517293,-0.000001,-0.781335,0.000000,-2.404950,-0.000010,1.605554,0.785398
0.519293,-0.000001,-0.781335,0.000000,-2.404865,-0.000010,1.605554,0.785398
0.521310,-0.000001,-0.781335,0.000000,-2.404780,-0.000010,1.605554,0.785398
0.523295,-0.000001,-0.781335,0.000000,-2.404697,-0.000010,1.605554,0.785398
0.525295,-0.000001,-0.781335,0.000000,-2.404613,-0.000010,1.605554,0.785398
0.527349,-0.000001,-0.781335,0.000000,-2.404530,-0.000010,1.605554,0.785398
0.529267,-0.000001,-0.781335,0.000000,-2.404448,-0.000010,1.605554,0.785398
0.531261,-0.000001,-0.781335,0.000000,-2.404366,-0.000010,1.605554,0.785398
0.533262,-0.000001,-0.781335,0.000000,-2.404285,-0.000010,1.605554,0.785398
0.535300,-0.000001,-0.781335,0.000000,-2.404204,-0.000010,1.605554,0.785398
0.537261,-0.000001,-0.781335,0.000000,-2.404124,-0.000010,1.605554,0.785398
0.539308,-0.000001,-0.781335,0.000000,-2.404045,-0.000010,1.605554,0.785398
0.541267,-0.000001,-0.781335,0.000000,-2.403966,-0.000010,1.605554,0.785398
0.543268,-0.000001,-0.781335,0.000000,-2.403888,-0.000010,1.605554,0.785398
0.545262,-0.000001,-0.781335,0.000000,-2.403810,-0.000010,1.605554,0.785398
0.547291,-0.000001,-0.781335,0.000000,-2.403732,-0.000010,1.605554,0.785398
0.549273,-0.000001,-0.781335,0.000000,-2.403656,-0.000010,1.605554,0.785398
0.551218,-0.000001,-0.781335,0.000000,-2.403580,-0.000010,1.605554,0.785398
0.553243,-0.000001,-0.781335,0.000000,-2.403504,-0.000010,1.605554,0.785398
0.555217,-0.000001,-0.781335,0.000000,-2.403429,-0.000010,1.605554,0.785398
0.557322,-0.000001,-0.781335,0.000000,-2.403355,-0.000010,1.605554,0.785398
0.559280,-0.000001,-0.781335,0.000000,-2.403281,-0.000010,1.605554,0.785398
0.561266,-0.000001,-0.781335,0.000000,-2.403208,-0.000010,1.605554,0.785398
0.563233,-0.000001,-0.781335,0.000000,-2.403135,-0.000010,1.605554,0.785398
0.565424,-0.000001,-0.781335,0.000000,-2.403063,-0.000010,1.605554,0.785398
0.567275,-0.000001,-0.781335,0.000000,-2.402991,-0.000010,1.605554,0.785398
0.569289,-0.000001,-0.781335,0.000000,-2.402920,-0.000010,1.605554,0.785398
0.571265,-0.000001,-0.781335,0.000000,-2.402850,-0.000010,1.605554,0.785398
0.573229,-0.000001,-0.781335,0.000000,-2.402780,-0.000010,1.605554,0.785398
0.575238,-0.000001,-0.781335,0.000000,-2.402746,-0.000010,1.605554,0.785398
0.577326,-0.000001,-0.781335,0.000000,-2.402643,-0.000010,1.605554,0.785398
0.579292,-0.000001,-0.781335,0.000000,-2.402575,-0.000010,1.605554,0.785398
0.581227,-0.000001,-0.781335,0.000000,-2.402507,-0.000010,1.605554,0.785398
0.583260,-0.000001,-0.781335,0.000000,-2.402440,-0.000010,1.605554,0.785398
0.585316,-0.000001,-0.781335,0.000000,-2.402374,-0.000010,1.605554,0.785398
0.587331,-0.000001,-0.781335,0.000000,-2.402309,-0.000010,1.605554,0.785398
0.589302,-0.000001,-0.781335,0.000000,-2.402244,-0.000010,1.605554,0.785398
0.591378,-0.000001,-0.781335,0.000000,-2.402179,-0.000010,1.605554,0.785398
0.593328,-0.000001,-0.781335,0.000000,-2.402115,-0.000010,1.605554,0.785398
0.595370,-0.000001,-0.781335,0.000000,-2.402052,-0.000010,1.605554,0.785398
0.597316,-0.000001,-0.781335,0.000000,-2.401989,-0.000010,1.605554,0.785398
0.599401,-0.000001,-0.781335,0.000000,-2.401927,-0.000010,1.605554,0.785398
0.601317,-0.000001,-0.781335,0.000000,-2.401866,-0.000010,1.605554,0.785398
0.603266,-0.000001,-0.781335,0.000000,-2.401805,-0.000010,1.605554,0.785398
0.605372,-0.000001,-0.781335,0.000000,-2.401745,-0.000010,1.605554,0.785398
0.607247,-0.000001,-0.781335,0.000000,-2.401685,-0.000010,1.605554,0.785398
0.609285,-0.000001,-0.781335,0.000000,-2.401626,-0.000010,1.605554,0.785398
0.611267,-0.000001,-0.781335,0.000000,-2.401568,-0.000010,1.605554,0.785398
0.613257,-0.000001,-0.781335,0.000000,-2.401510,-0.000010,1.605554,0.785398
0.615300,-0.000001,-0.781335,0.000000,-2.401453,-0.000010,1.605554,0.785398
0.617308,-0.000001,-0.781335,0.000000,-2.401396,-0.000010,1.605554,0.785398
0.619436,-0.000001,-0.781335,0.000000,-2.401340,-0.000010,1.605554,0.785398
0.621335,-0.000001,-0.781335,0.000000,-2.401285,-0.000010,1.605554,0.785398
0.623257,-0.000001,-0.781335,0.000000,-2.401257,-0.000010,1.605554,0.785398
0.625406,-0.000001,-0.781335,0.000000,-2.401176,-0.000010,1.605554,0.785398
0.627314,-0.000001,-0.781335,0.000000,-2.401122,-0.000010,1.605554,0.785398
0.629242,-0.000001,-0.781335,0.000000,-2.401096,-0.000010,1.605554,0.785398
0.631270,-0.000001,-0.781335,0.000000,-2.401017,-0.000010,1.605554,0.785398
0.633455,-0.000001,-0.781335,0.000000,-2.400965,-0.000010,1.605554,0.785398
0.635322,-0.000001,-0.781335,0.000000,-2.400940,-0.000010,1.605554,0.785398
0.637320,-0.000001,-0.781335,0.000000,-2.400889,-0.000010,1.605554,0.785398
0.639295,-0.000001,-0.781335,0.000000,-2.400838,-0.000010,1.605554,0.785398
