time,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0,-2.25022e-13,-0.223443,-1.84357e-13,0.41249,1.80076e-12,3.47308e-11,-9.69882e-13
0,-2.24825e-13,-0.224344,-1.8419e-13,0.411264,1.80101e-12,3.4801e-11,-9.50364e-13
0,-2.24625e-13,-0.225236,-1.8402e-13,0.410035,1.80122e-12,3.48712e-11,-9.30911e-13
0,-2.24421e-13,-0.226119,-1.83847e-13,0.408805,1.80141e-12,3.49414e-11,-9.11523e-13
0,-2.24212e-13,-0.226993,-1.83671e-13,0.407573,1.80157e-12,3.50116e-11,-8.92211e-13
0,-2.24e-13,-0.227858,-1.83491e-13,0.40634,1.80171e-12,3.50818e-11,-8.72965e-13
0,-2.23783e-13,-0.228715,-1.83309e-13,0.405105,1.80182e-12,3.51521e-11,-8.53788e-13
0,-2.23563e-13,-0.229562,-1.83123e-13,0.403869,1.8019e-12,3.52224e-11,-8.34687e-13
0,-2.23339e-13,-0.2304,-1.82934e-13,0.402632,1.80195e-12,3.52928e-11,-8.15656e-13
0,-2.23111e-13,-0.23123,-1.82742e-13,0.401393,1.80198e-12,3.53631e-11,-7.96696e-13
0,-2.22879e-13,-0.23205,-1.82546e-13,0.400153,1.80198e-12,3.54336e-11,-7.77808e-13
0,-2.22644e-13,-0.232862,-1.82348e-13,0.398913,1.80195e-12,3.5504e-11,-7.58996e-13
0,-2.22405e-13,-0.233664,-1.82147e-13,0.397671,1.8019e-12,3.55745e-11,-7.40261e-13
0,-2.22162e-13,-0.234457,-1.81943e-13,0.396428,1.80183e-12,3.5645e-11,-7.216e-13
0,-2.21916e-13,-0.235241,-1.81737e-13,0.395185,1.80173e-12,3.57156e-11,-7.03013e-13
0,-2.21667e-13,-0.236016,-1.81527e-13,0.393941,1.80161e-12,3.57862e-11,-6.84501e-13
0,-2.21414e-13,-0.236782,-1.81315e-13,0.392696,1.80146e-12,3.58569e-11,-6.66069e-13
0,-2.21157e-13,-0.237538,-1.811e-13,0.39145,1.80129e-12,3.59276e-11,-6.47711e-13
0,-2.20898e-13,-0.238285,-1.80882e-13,0.390204,1.80109e-12,3.59984e-11,-6.29436e-13
0,-2.20635e-13,-0.239023,-1.80661e-13,0.388957,1.80087e-12,3.60603e-11,-6.11236e-13
0,-2.20368e-13,-0.239752,-1.80438e-13,0.38771,1.80063e-12,3.61223e-11,-5.9312e-13
0,-2.20099e-13,-0.240472,-1.80213e-13,0.386462,1.80036e-12,3.61843e-11,-5.7508e-13
0,-2.19826e-13,-0.241182,-1.79985e-13,0.385214,1.80008e-12,3.62465e-11,-5.57121e-13
0,-2.19551e-13,-0.241883,-1.79754e-13,0.383966,1.79977e-12,3.63086e-11,-5.39242e-13
0,-2.19272e-13,-0.242575,-1.79521e-13,0.382718,1.79944e-12,3.63709e-11,-5.21443e-13
0,-2.1899e-13,-0.243257,-1.79286e-13,0.38147,1.79908e-12,3.64331e-11,-5.03731e-13
0,-2.18706e-13,-0.24393,-1.79048e-13,0.380221,1.79871e-12,3.64955e-11,-4.86098e-13
0,-2.18418e-13,-0.244593,-1.78808e-13,0.378973,1.79832e-12,3.65579e-11,-4.6855e-13
0,-2.18128e-13,-0.245248,-1.78566e-13,0.377724,1.7979e-12,3.66204e-11,-4.51083e-13
