time,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
1.003720000000000168e+00,3.063676349462758353e-01,-6.745095657218319043e-04,4.854501562756847188e-01,-6.415036469893168475e-03,-5.201024064100738878e-03,2.935182487496201982e-03,-1.711646788665539126e-02,-5.551097665089918531e-03,-6.997016185161688932e-04
1.104080000000000172e+00,3.056190851775610340e-01,-1.213048170994326111e-03,4.857327512366905742e-01,-8.502397856454391861e-03,-5.531213940792580226e-03,2.696496190328542472e-03,-2.079893528845901465e-02,-3.290085714161714026e-03,-2.378323600787966580e-03
1.204460000000000086e+00,3.047184316934656301e-01,-1.724023932739497059e-03,4.859621884548981918e-01,-9.446227286877459037e-03,-4.651739400140223260e-03,1.875831232213115603e-03,-9.404527348784863169e-03,8.763280846643694416e-03,-8.177289024910328052e-03
1.304830000000000156e+00,3.037656108143273470e-01,-2.102538509945739431e-03,4.860932686016668502e-01,-9.542013019069850097e-03,-2.891468256892049636e-03,7.363925138005576482e-04,-9.544304394311312750e-04,1.753973501391428019e-02,-1.135362200431907359e-02
1.405200000000000005e+00,3.029031859562295037e-01,-2.234012999253797392e-03,4.860824837874569981e-01,-7.644774980574886060e-03,2.713858765176217942e-04,-9.513171112312699892e-04,1.890450376418433692e-02,3.151538534302259636e-02,-1.681671583212304005e-02
1.505530000000000035e+00,3.023063955273009307e-01,-1.995705932452040456e-03,4.858862968391480242e-01,-4.248331399538386038e-03,4.477703852844246157e-03,-2.958384072846105984e-03,3.384292279606573167e-02,4.191269224177216618e-02,-1.999886369604770425e-02
1.605890000000000040e+00,3.021112166009413680e-01,-1.289919068603450659e-03,4.854785036287921907e-01,3.587185273638748492e-04,9.587532194100996732e-03,-5.168301270545360565e-03,4.590567494313926855e-02,5.091547141246106911e-02,-2.202010877643077735e-02
1.706250000000000044e+00,3.024998356879443628e-01,-2.885862722822973674e-06,4.848162141272338022e-01,7.385856316718144438e-03,1.606104072245466766e-02,-8.030099901215073666e-03,7.001997118699579414e-02,6.450348551878153092e-02,-2.851560104115884869e-02
1.806630000000000180e+00,3.036971521375942951e-01,1.996579227577573602e-03,4.838406977368128192e-01,1.647480098623412686e-02,2.378519318072390420e-02,-1.141042669645590119e-02,9.056427566339043944e-02,7.696518109995301171e-02,-3.368233154101028110e-02
1.906989999999999963e+00,3.059675477166680091e-01,4.844811704466380278e-03,4.824785721479289413e-01,2.877065677913388797e-02,3.297565652617959892e-02,-1.573462078822814025e-02,1.225186546992997616e-01,9.157583043537870227e-02,-4.308723619616007527e-02
2.007340000000000124e+00,3.096771857702673714e-01,8.667978995796592548e-03,4.806074172176553749e-01,4.515666823239936067e-02,4.321412987236070147e-02,-2.155459090266691885e-02,1.632738796677078441e-01,1.020184362663965338e-01,-5.799148272566129192e-02
2.107709999999999972e+00,3.151197274104787782e-01,1.359134781153604685e-02,4.781680579286290977e-01,6.330473390744620343e-02,5.490096419717173382e-02,-2.705805118643710844e-02,1.808313816745658886e-01,1.164502287019559545e-01,-5.483770804695929646e-02
2.208060000000000134e+00,3.225296095233956550e-01,1.967094725339340461e-02,4.751014153073820356e-01,8.436270839928861065e-02,6.625601052224533438e-02,-3.405537348721330432e-02,2.098263633607772849e-01,1.131442189326582748e-01,-6.972288299636349163e-02
2.308450000000000113e+00,3.321462321391045469e-01,2.689174379373803977e-02,4.713014515054103626e-01,1.072816448644950821e-01,7.764324998977893688e-02,-4.167200340548763565e-02,2.283694043059043832e-01,1.134649985978703896e-01,-7.589380248492122449e-02
2.408800000000000274e+00,3.441646793992635400e-01,3.527025008369460979e-02,4.667150415103948347e-01,1.322273433166205048e-01,8.932736780615614658e-02,-4.972802469393138719e-02,2.485645136350477513e-01,1.164231608049021427e-01,-8.027199628178777191e-02
2.509160000000000057e+00,3.586897495761513510e-01,4.475843158191392807e-02,4.612638753969990346e-01,1.572347465873352446e-01,9.975735346650077551e-02,-5.890524980190793569e-02,2.491793542357638169e-01,1.039267077592367916e-01,-9.144392167897712198e-02
2.609510000000000218e+00,3.756375274525962094e-01,5.518805170384102204e-02,4.548241839887514071e-01,1.805081450889979289e-01,1.080887774390248690e-01,-6.942779855292696700e-02,2.319013432437102840e-01,8.301617016625906231e-02,-1.048490270784651207e-01
2.709859999999999935e+00,3.948523912343449571e-01,6.638043554913039546e-02,4.472747788373377942e-01,2.024142476946866609e-01,1.149580498334409479e-01,-8.102012121940260769e-02,2.182773014061885342e-01,6.844696511591215338e-02,-1.155084934191349388e-01
2.810230000000000228e+00,4.161471513533877009e-01,7.818038725698453484e-02,4.385109474675731311e-01,2.219572488279034361e-01,1.201966613331981321e-01,-9.362942697310566720e-02,1.947308302860258356e-01,5.219869558108794494e-02,-1.256419401509187295e-01
2.910579999999999945e+00,4.391852542599243847e-01,9.039782308856307569e-02,4.284427405064643035e-01,2.371563618835705323e-01,1.232778600294200250e-01,-1.070143009439852022e-01,1.514473588148461947e-01,3.070175232051208791e-02,-1.333698751719902542e-01
3.010940000000000172e+00,4.636621512029875380e-01,1.028814487269509720e-01,4.169816866907132269e-01,2.506301794012094075e-01,1.255014107665451129e-01,-1.213867015715041076e-01,1.342561285468414356e-01,2.215595640976169428e-02,-1.432098114471878625e-01
3.111320000000000086e+00,4.892813355901839967e-01,1.154997569835028715e-01,4.040456435897455401e-01,2.599203765714999115e-01,1.259618754353847569e-01,-1.364085466092560539e-01,9.256960055212254401e-02,4.588172853765106092e-03,-1.496810206727939019e-01
3.211699999999999999e+00,5.156090903252638080e-01,1.280713881315676261e-01,3.895840553606099710e-01,2.647508859619689958e-01,1.245712084880834097e-01,-1.517884466690897494e-01,4.813227497140623590e-02,-1.385691621534229992e-02,-1.532487609222455971e-01
3.312079999999999913e+00,5.421337491363216188e-01,1.403878383873038982e-01,3.736198666909362198e-01,2.638443689962595151e-01,1.208765165698214572e-01,-1.663530397175141951e-01,-9.032737612696420393e-03,-3.681473587346584253e-02,-1.451248596755792819e-01
3.412450000000000205e+00,5.683727053536331564e-01,1.522541860329927055e-01,3.562226095412315829e-01,2.590572769900564287e-01,1.156013625190855237e-01,-1.803472757937351900e-01,-4.769965445271825977e-02,-5.256281372468083607e-02,-1.394416953550377813e-01
3.512809999999999988e+00,5.939383436043984554e-01,1.635171051406137666e-01,3.374829682532690112e-01,2.504261876454775271e-01,1.088511229841361005e-01,-1.931046707514458283e-01,-8.600210289534331032e-02,-6.726089510561751583e-02,-1.271175340710244406e-01
3.613170000000000215e+00,6.184906066306916639e-01,1.740467469403385314e-01,3.175042650439074410e-01,2.388622826278715139e-01,1.009882846173659338e-01,-2.050398555142293744e-01,-1.152253336157128133e-01,-7.834707848241058425e-02,-1.189248479612305814e-01
3.713529999999999998e+00,6.417075189981581440e-01,1.837302068515714593e-01,2.964676662340597346e-01,2.238147229329919552e-01,9.198803214196782374e-02,-2.141868870634989208e-01,-1.499372472624995456e-01,-8.968052682242512452e-02,-9.114306631309822271e-02
3.813870000000000093e+00,6.632655158156165465e-01,1.924694815880553800e-01,2.747337132813227889e-01,2.058026721590983932e-01,8.217214048788323844e-02,-2.189370405292183075e-01,-1.794760988061721851e-01,-9.780773785806651244e-02,-4.733159058121215457e-02
3.914219999999999811e+00,6.829275892276384097e-01,2.001981572651244934e-01,2.526831125038467851e-01,1.860319139997360094e-01,7.184836243774495035e-02,-2.204971864284098471e-01,-1.970002521881422108e-01,-1.028684313984467164e-01,-1.554564236301109181e-02
4.014569999999999972e+00,7.005372008590328159e-01,2.068683108475330157e-01,2.306077896927950510e-01,1.649002965262585108e-01,6.107743911993264441e-02,-2.194297122628738883e-01,-2.105601584857320074e-01,-1.073238867627015758e-01,1.063655111856824653e-02
4.114919999999999689e+00,7.160113984749623128e-01,2.124734344165232491e-01,2.088748034718965751e-01,1.434764291587601881e-01,5.062396835632849978e-02,-2.136749498657228019e-01,-2.134722017346548928e-01,-1.041607185759943904e-01,5.734173845957190457e-02
4.215269999999999406e+00,7.293087885878243304e-01,2.170285684197378051e-01,1.878476414400145067e-01,1.215199037651159830e-01,4.015277780088492149e-02,-2.053637323833032713e-01,-2.187797253326352054e-01,-1.043372825414706218e-01,8.281482818360219600e-02
4.315659999999999386e+00,7.404303591861670641e-01,2.205642859132805056e-01,1.678096867734012454e-01,1.001157254749517750e-01,3.030858056276456575e-02,-1.939615834026331143e-01,-2.132760153684616355e-01,-9.808978102244247932e-02,1.136135603183785203e-01
4.416039999999999743e+00,7.494585880055822935e-01,2.231527080143280994e-01,1.490387689410137551e-01,7.980285325641904570e-02,2.127465186216593446e-02,-1.801136560976911161e-01,-2.024019978121826546e-01,-9.001608425546707426e-02,1.379838420644873276e-01
4.516419999999999213e+00,7.565282172863491139e-01,2.248824313977450806e-01,1.317483378812133454e-01,6.108387854837132869e-02,1.319604875560526948e-02,-1.644577813521534981e-01,-1.865200468522541788e-01,-8.049700656354026596e-02,1.559986343587112800e-01
4.616769999999999818e+00,7.618553453062723024e-01,2.258760858632332669e-01,1.160795034762830136e-01,4.507750938671170604e-02,6.605941508116618816e-03,-1.477977532494659796e-01,-1.594910390409198520e-01,-6.566530121088881566e-02,1.660042427931266162e-01
4.717119999999999536e+00,7.656741068753807333e-01,2.262618978259948455e-01,1.021075476505118457e-01,3.102447781042426411e-02,1.082691709547019439e-03,-1.306416266723482988e-01,-1.400275468558883629e-01,-5.503489519450014550e-02,1.709474788483718033e-01
4.817499999999999893e+00,7.681591234640327004e-01,2.261386498221678032e-01,8.987503437053558086e-02,1.849804335038798819e-02,-3.538833010745839891e-03,-1.131333648202229314e-01,-1.248161920627613997e-01,-4.604990501895803168e-02,1.744562334151765759e-01
4.917879999999999363e+00,7.695030685720316566e-01,2.256243365190006012e-01,7.936063003811387462e-02,8.284695386156110467e-03,-6.710632347230164989e-03,-9.640238372306655923e-02,-1.017680813462450984e-01,-3.160451734531490031e-02,1.667112342848639517e-01
5.018180000000000085e+00,7.699217248593390739e-01,2.248591174466327003e-01,7.046063788486787993e-02,5.847420955918704311e-05,-8.538995312017670994e-03,-8.096063741445916340e-02,-8.196790599947811895e-02,-1.821821713923663794e-02,1.538650107649224830e-01
5.118539999999999424e+00,7.695996732017734709e-01,2.239690569738697901e-01,6.301971977588549656e-02,-6.476463570072314886e-03,-9.198527567342263192e-03,-6.732530409220888190e-02,-6.511558030522909823e-02,-6.571726768284390924e-03,1.358655081156137368e-01
5.218879999999999519e+00,7.686885417533197984e-01,2.230566290959004605e-01,5.684662999948565665e-02,-1.168097112971223754e-02,-8.984742959218743052e-03,-5.569478779586378020e-02,-5.185887630104034363e-02,2.130197606728239604e-03,1.158890632817379251e-01
5.319219999999999615e+00,7.673075011608520013e-01,2.221931257614268018e-01,5.174193673741529775e-02,-1.584102299972329000e-02,-8.223537399625703570e-03,-4.603382087610668333e-02,-4.145168642001945125e-02,7.584822291492783648e-03,9.626403318641515994e-02
5.419550000000000090e+00,7.655526373964021136e-01,2.214178307580948468e-01,4.751985364859464406e-02,-1.913068636679319048e-02,-7.226887914921358708e-03,-3.810573781482654021e-02,-3.277894088345696677e-02,9.930838172584784129e-03,7.899719119780568288e-02
5.519859999999999545e+00,7.635081780192346512e-01,2.207409351638895678e-01,4.402522295872393632e-02,-2.161221379353191197e-02,-6.262589998735405838e-03,-3.153682436308778009e-02,-2.472649379142908069e-02,9.608479914725709739e-03,6.545412149416282577e-02
5.620169999999999888e+00,7.612563732857831056e-01,2.201489464963195253e-01,4.114282033614951456e-02,-2.326275729181620511e-02,-5.534824735064169075e-03,-2.590498327806507392e-02,-1.644638424022838719e-02,7.251615710503807148e-03,5.611692303805892318e-02
5.720529999999999227e+00,7.588809605228347133e-01,2.196125498966220724e-01,3.879919366531033031e-02,-2.407552984717891212e-02,-5.154726425443040272e-03,-2.079985641181214540e-02,-8.098647360279985150e-03,3.787384492192077002e-03,5.086862486495169478e-02
5.820889999999999453e+00,7.564654382528429588e-01,2.190960186520313491e-01,3.695600213263704192e-02,-2.406207747356995177e-02,-5.138939060444328716e-03,-1.593208819454449560e-02,1.340424566490150578e-04,1.573088326235818355e-04,4.850353024732347723e-02
5.921240000000000059e+00,7.540876140301687736e-01,2.185663043606576872e-01,3.559541511490380006e-02,-2.332426631255156077e-02,-5.417444073386884669e-03,-1.118229795664455253e-02,7.351715276483697901e-03,-2.775086182487341169e-03,4.732797129805376563e-02
6.021579999999999266e+00,7.518187546449559555e-01,2.179986211929695328e-01,3.471760711810067263e-02,-2.189057749501346559e-02,-5.895599796361893595e-03,-6.311052106017905547e-03,1.428559574386259988e-02,-4.764450470336344459e-03,4.853818216320947287e-02
6.121950000000000003e+00,7.496995169578650753e-01,2.173866435904233674e-01,3.429715197062218474e-02,-2.034253824473994388e-02,-6.300163366924111871e-03,-2.067965979117132591e-03,1.542500900789238634e-02,-4.031161819110666567e-03,4.227905831014516086e-02
6.222349999999999604e+00,7.477381917050816007e-01,2.167413105188059075e-01,3.427851578428168372e-02,-1.874362793127477486e-02,-6.560322490952546354e-03,1.696575729000058749e-03,1.593189964896209176e-02,-2.592283645853903692e-03,3.751073478791590310e-02
6.322669999999999568e+00,7.459429613734835929e-01,2.160798662373433487e-01,3.461459509246740673e-02,-1.703252442564903019e-02,-6.621234757000120721e-03,5.000962922187251330e-03,1.704981768585638741e-02,-6.069434300900040631e-04,3.292565237701226832e-02
6.423059999999999548e+00,7.442752394150368156e-01,2.154309567049743357e-01,3.522657315170848319e-02,-1.620258408617382059e-02,-6.310524409094313628e-03,7.194809342318576190e-03,8.269710997415875148e-03,3.095987336526277462e-03,2.185997595763734813e-02
6.523439999999999905e+00,7.426624050285826062e-01,2.148302668091660594e-01,3.602084964401591066e-02,-1.593870036110318217e-02,-5.660292289714314966e-03,8.633887567575023250e-03,2.629396402921694263e-03,6.479058135564244938e-03,1.433929700666204503e-02
6.623799999999999244e+00,7.410328315764933560e-01,2.143130689469922023e-01,3.692418953241260321e-02,-1.653616766702767013e-02,-4.646657849288947546e-03,9.368273441256718542e-03,-5.953297743696137415e-03,1.010008006677392579e-02,7.317584948060938156e-03
6.724159999999999471e+00,7.392906345755051456e-01,2.139155911159151824e-01,3.787503153934797251e-02,-1.818311277630621503e-02,-3.274458005773340195e-03,9.580531015050370441e-03,-1.641052908809464625e-02,1.367290586664189796e-02,2.114981895440941166e-03
6.824510000000000076e+00,7.372925193165552615e-01,2.136648383998805967e-01,3.882753218073276696e-02,-2.163622108446427300e-02,-1.722654183602220779e-03,9.401327449827318744e-03,-3.440754279916020952e-02,1.546252004349502572e-02,-1.785624367937437441e-03
6.924879999999999924e+00,7.348779492438535232e-01,2.135785322561210564e-01,3.975422751122462128e-02,-2.648241042314144339e-02,2.706779565541782978e-06,9.066271246889225088e-03,-4.828851347912489766e-02,1.719188217871495117e-02,-3.338574876287623595e-03
7.025239999999999263e+00,7.318919716917712259e-01,2.136635290463690939e-01,4.064357606716086091e-02,-3.302348470205852121e-02,1.691147242529298777e-03,8.657064235784984324e-03,-6.517672575534622093e-02,1.682399806458667255e-02,-4.077430098274557706e-03
7.125619999999999621e+00,7.281550772386402581e-01,2.139018061863841580e-01,4.149010448413547464e-02,-4.144701802053539497e-02,3.057346092452598377e-03,8.212932380855226741e-03,-8.393396827168925212e-02,1.361311062553202667e-02,-4.425429046306805433e-03
7.225969999999999338e+00,7.234846309392179986e-01,2.142619524231156869e-01,4.229136514439247457e-02,-5.162772310988052171e-02,4.119809066579769793e-03,7.754948149241457089e-03,-1.014428204466376465e-01,1.058661848759201787e-02,-4.563457222978596454e-03
7.326329999999999565e+00,7.176902110770201348e-01,2.146944861735983479e-01,4.304431055672843648e-02,-6.384606549608773385e-02,4.499916817287377170e-03,7.250084527651285901e-03,-1.217462937942039719e-01,3.787478565287412738e-03,-5.030573940169534228e-03
7.426779999999999937e+00,7.105716183526910035e-01,2.150671651873029000e-01,4.373990822485614854e-02,-7.801643169433319924e-02,2.926997122303661748e-03,6.612096673300906814e-03,-1.411966952481661930e-01,-1.567292331866149829e-02,-6.357053542758516612e-03
7.527129999999999654e+00,7.019613514901549278e-01,2.152024572463156205e-01,4.436510343899373321e-02,-9.357281436839945399e-02,-2.308365067391830554e-04,5.847072960879186147e-03,-1.550072731265018100e-01,-3.146535991565130308e-02,-7.622867219465717485e-03
7.627429999999999488e+00,6.917060991945480630e-01,2.149556875659195121e-01,4.490676866514273224e-02,-1.107984365672531613e-01,-4.686899968369063335e-03,4.947473742163588373e-03,-1.716399487525410439e-01,-4.440121206438164131e-02,-8.963807635839498092e-03
7.727819999999999467e+00,6.797633701849288279e-01,2.141735412542176420e-01,4.534855004188983324e-02,-1.272016044777608268e-01,-1.090006128130098506e-02,3.856542970770635882e-03,-1.634448304413769204e-01,-6.190932768825455762e-02,-1.087027798083932406e-02
7.828159999999999563e+00,6.661936927250766693e-01,2.127119200657283937e-01,4.567275909039607285e-02,-1.432209923852452160e-01,-1.822777897803305042e-02,2.604439840570059797e-03,-1.596207607334306222e-01,-7.301501655039645267e-02,-1.247623537887789999e-02
7.928480000000000416e+00,6.510136239148217596e-01,2.104712681013685138e-01,4.586246314278857178e-02,-1.592942030107840357e-01,-2.642493474055759503e-02,1.176067296404687077e-03,-1.601570623231169943e-01,-8.167829171882899641e-02,-1.423262320802531379e-02
8.028819999999999624e+00,6.343949893179484656e-01,2.074069311322354336e-01,4.590626139205140899e-02,-1.718893742923741919e-01,-3.464254186734321700e-02,-3.032362111595385528e-04,-1.255011011123577380e-01,-8.188207368229992456e-02,-1.474011070814466341e-02
8.129139999999999588e+00,6.166305020728372055e-01,2.035283557332121240e-01,4.580082356741890098e-02,-1.821292666794399606e-01,-4.265144206381771275e-02,-1.797975879479209562e-03,-1.020325759068640287e-01,-7.980247119193034644e-02,-1.489392006320975660e-02
8.229509999999999437e+00,5.979907836425766288e-01,1.988776980988742338e-01,4.555037273398192949e-02,-1.893313725007949311e-01,-5.002894170501812759e-02,-3.193120258576519384e-03,-7.176339175545184967e-02,-7.351105496913744319e-02,-1.390153034626483500e-02
8.329829999999999401e+00,5.788126106474416055e-01,1.935351667724113933e-01,4.517196251283987080e-02,-1.928598298897221397e-01,-5.643941020669968056e-02,-4.348007744170725997e-03,-3.515833787712437097e-02,-6.387534060636838873e-02,-1.150755697263183483e-02
8.430199999999999250e+00,5.594938443468149281e-01,1.876090033570357585e-01,4.469714356360524748e-02,-1.921331787253800494e-01,-6.165982280468558507e-02,-5.114396478161493259e-03,7.240514575836368150e-03,-5.201735765719092686e-02,-7.636468599401518426e-03
8.530569999999999098e+00,5.404863572077649447e-01,1.812235360230380621e-01,4.417138968887412975e-02,-1.866565196436254515e-01,-6.559262396514160820e-02,-5.363061702861916802e-03,5.457065488119497432e-02,-3.918730956955081279e-02,-2.477755864572485540e-03
8.630900000000000460e+00,5.222786905794858381e-01,1.745054121945028014e-01,4.365008465678335559e-02,-1.761939981378620734e-01,-6.828915009579784867e-02,-5.025737953786436722e-03,1.042509021933087920e-01,-2.686878891994531546e-02,3.361169212696617486e-03
8.731249999999999289e+00,5.053791307758485063e-01,1.675722891506323253e-01,4.319297922948082957e-02,-1.605879822343573848e-01,-6.987722441393469375e-02,-4.083663287108560414e-03,1.555018297154537044e-01,-1.582392737014596748e-02,9.387042490715853324e-03
8.831680000000000419e+00,4.903865068157949869e-01,1.605360241698348400e-01,4.285591706783394017e-02,-1.381917284156245485e-01,-7.034460871018265171e-02,-2.633462107101308767e-03,2.231612776200337933e-01,-4.657121567491542651e-03,1.445012861328651144e-02
8.931989999999998986e+00,4.778213689524959951e-01,1.534759267313074993e-01,4.268591778982416124e-02,-1.122119544271081293e-01,-7.035216828257191690e-02,-7.543594796868939578e-04,2.588682733497021937e-01,-7.532526851608241716e-05,1.872379847571708708e-02
9.032329999999999970e+00,4.680721491808853552e-01,1.464319874356485862e-01,4.272734022440859841e-02,-8.207485421866263231e-02,-7.002260201784286930e-02,1.579844268242364038e-03,3.002928007832427748e-01,3.283871905214754555e-03,2.325852773545841745e-02
9.132789999999999964e+00,4.615768811203421196e-01,1.394316363823420168e-01,4.298181346214435122e-02,-4.736575050095612194e-02,-6.948352230889352776e-02,3.491412140337792763e-03,3.458492653896834690e-01,5.371510680395446928e-03,1.904728942826211524e-02
9.233079999999999288e+00,4.587740778768413796e-01,1.324829043676242768e-01,4.342246864249785232e-02,-8.489765140149312106e-03,-6.899391474770993904e-02,5.290161227554813356e-03,3.873690051949157942e-01,4.878559145224986744e-03,1.792313784573509525e-02
9.333389999999999631e+00,4.599269738813536179e-01,1.255698609809690058e-01,4.398747211211886249e-02,3.146519196039634231e-02,-6.877230337921100278e-02,5.969480421524410094e-03,3.981201207120400043e-01,2.208185196042923744e-03,6.768888246447096919e-03
9.433759999999999479e+00,4.650191957224070749e-01,1.186658372712240672e-01,4.456088390457835918e-02,7.001488065992947374e-02,-6.881416659524468293e-02,5.457726042855189433e-03,3.841177123491417711e-01,-4.171344391330592287e-04,-5.099234983484005404e-03
9.534110000000000085e+00,4.739447693133087003e-01,1.117459283716629309e-01,4.504117421697370616e-02,1.078579387998331446e-01,-6.908887054113993509e-02,4.113713949758200650e-03,3.770766875523799411e-01,-2.737211501057971400e-03,-1.339203682275777463e-02
9.634459999999998914e+00,4.865622718181162321e-01,1.047915897955497277e-01,4.534541492224759135e-02,1.435892900212346057e-01,-6.950029657658776672e-02,1.949330793568640908e-03,3.560351679435134753e-01,-4.099540952687667078e-03,-2.156639741198785806e-02
9.734819999999999141e+00,5.025848304980098380e-01,9.779678070351398300e-02,4.539707751476753511e-02,1.757154200152530044e-01,-6.989538506917816751e-02,-9.197755612313802259e-04,3.201119380266992387e-01,-3.936750024939494191e-03,-2.858841683734572245e-02
9.835189999999998989e+00,5.214914601388542792e-01,9.077781846184020120e-02,4.513936965561057141e-02,2.010643450551511668e-01,-6.998163133689146165e-02,-4.215941828619599110e-03,2.525823534588876318e-01,-8.593770837138437271e-04,-3.284373723533870471e-02
9.935539999999999594e+00,5.427030345051934157e-01,8.376499162282881328e-02,4.453981567675847214e-02,2.216493886109047740e-01,-6.977311602294090920e-02,-7.732237809432019118e-03,2.051139738344832375e-01,2.077693182135057284e-03,-3.503715888913277315e-02
1.003590999999999944e+01,5.658024885108565716e-01,7.678812484793459681e-02,4.357958323451507909e-02,2.386868542224641621e-01,-6.926500310820306316e-02,-1.140370343838557551e-02,1.697651144720818128e-01,5.062950623166023213e-03,-3.658330393675066072e-02
1.013626000000000005e+01,5.902463401026124545e-01,6.989167401840896965e-02,4.226463727019732358e-02,2.484411445331220214e-01,-6.817055112483580426e-02,-1.480112740283415738e-02,9.719392830699227770e-02,1.090536412378609495e-02,-3.385269155545596320e-02
1.023660999999999888e+01,6.152996276590535496e-01,6.313556875478365527e-02,4.063175927201347071e-02,2.508319664905687141e-01,-6.646813394891304405e-02,-1.773959509670837778e-02,2.382268422675067401e-02,1.696326515568614968e-02,-2.927954871906638529e-02
1.033698000000000050e+01,6.403028747105650176e-01,5.657772746632934446e-02,3.872440022810405558e-02,2.474439149872162402e-01,-6.421945802120443414e-02,-2.027110835075179168e-02,-3.375930225876457719e-02,2.240630942310251408e-02,-2.522456374431019180e-02
1.043733999999999895e+01,6.644585487561149861e-01,5.027452426465581214e-02,3.661622423814653998e-02,2.339411528377585980e-01,-6.139359235489088434e-02,-2.174156494493027780e-02,-1.345445393261260336e-01,2.815755695488896329e-02,-1.465195808627609529e-02
1.053770999999999880e+01,6.868533600571967712e-01,4.427035456884510778e-02,3.440806648946177770e-02,2.123526552658814293e-01,-5.826018467489777614e-02,-2.226358952165267968e-02,-2.151126138786403352e-01,3.122197430120262143e-02,-5.201569531820025155e-03
1.063805999999999941e+01,7.068075161724044486e-01,3.858793721122927983e-02,3.217976056340501878e-02,1.853026855371187331e-01,-5.498156796456683815e-02,-2.214308682804893083e-02,-2.695319428468353484e-01,3.266886952727168086e-02,1.200715766079374618e-03
1.073842999999999925e+01,7.238364197153763779e-01,3.324280490618977679e-02,2.998378052478713543e-02,1.540569146777497622e-01,-5.153861741063357066e-02,-2.161938478996430768e-02,-3.113398428878011992e-01,3.430632866625650534e-02,5.218284131671448167e-03
1.083879999999999910e+01,7.375101478597426707e-01,2.824308425559732272e-02,2.786321082982265787e-02,1.184392507276888912e-01,-4.809805014635218368e-02,-2.064027579798420262e-02,-3.549023625678089933e-01,3.428258103560553188e-02,9.756060783557691379e-03
1.093914000000000009e+01,7.474223854971940861e-01,2.356837769167901414e-02,2.586887655350679494e-02,7.909625080309377887e-02,-4.506159143890208635e-02,-1.910370895109151507e-02,-3.920224426655604666e-01,3.025595307498522846e-02,1.531069541703203134e-02
1.103950000000000031e+01,7.532550984508570302e-01,1.917362122383373807e-02,2.404985045072554478e-02,3.714065964320616836e-02,-4.251907951892931053e-02,-1.714665616857133715e-02,-4.180548855323721336e-01,2.533415690934476272e-02,1.950051123959600785e-02
1.113983999999999952e+01,7.549138981385635772e-01,1.498632896486871632e-02,2.244875633066766712e-02,-4.083358130158767918e-03,-4.092715196622370016e-02,-1.476066300310033101e-02,-4.107653248348299702e-01,1.586232186041630285e-02,2.377456906448402810e-02
